MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/18/2015,14:44,I80,56,3,5.36%,0.0697,314.159,0.488225493,7,214.49,1559,Phacus orbicularis,Soft Body,Phacus,orbicularis,,1,1,56,i,BSA.YOLO-08,JW,Low sediment. Sample contains mucilaginous detritus.,elliptic prism,7160.31,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,3,3,20.4,i,BSA.YOLO-09,KS,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,4468.41,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,15,15,14.8,i,BSA.YOLO-09,KS,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,2236.44,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,713,cf. Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,3,3,6.5,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,22.85,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,5,5,20.4,i,BSA.YOLO-09,KS,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,139.64,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,7,7,11.1,i,BSA.YOLO-09,KS,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,477.39,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,11.1,i,BSA.YOLO-09,KS,Obscured by detritus. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,716.09,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,6,6,3.7,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,26.52,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1228,Desmodesmus opoliensis var. carinatus,Soft Body,Desmodesmus,opoliensis var. carinatus,,1,2,9.3,c,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,38.18,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,7.4,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,2 cones,13.99,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1247,cf. Sphaerocystis schroeteri,Soft Body,Sphaerocystis,schroeteri,,1,6,5.6,c,BSA.YOLO-09,KS,Obscured by detritus. Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,91.95,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,9.3,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,266.65,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,1,1,14.8,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,954.79,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1357,Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,1,1,6.5,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,106.73,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,490,1894,0.65,c,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,4,1.9,c,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,3.59,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1421,cf. Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,1,5.6,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,sphere,91.95,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1789,Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,1,22,1.9,f,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,0.96,,,,,,,,,
Phyto,8/3/2015,9:30,RD22,57,1,1.75%,0.0697,314.159,2.09239497,30,150.14,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,22.2,i,BSA.YOLO-09,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. ,ellipsoid,5728.71,,,,,,,,,
Phyto,8/3/2015,11:16,LIS,56,1,1.79%,0.0697,314.159,0.348732495,5,900.86,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,2,2,7.4,i,BSA.YOLO-10,JW,High detritus..,2 cones,3.87,,,,,,,,,
Phyto,8/3/2015,11:16,LIS,56,1,1.79%,0.0697,314.159,0.348732495,5,900.86,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.YOLO-10,JW,High detritus..,cone + half sphere,174.90,,,,,,,,,
Phyto,8/3/2015,11:16,LIS,56,1,1.79%,0.0697,314.159,0.348732495,5,900.86,1731,Aphanizomenon cf. klebahnii ,Soft Body,Aphanizomenon,klebahnii,,1,13,5.6,f,BSA.YOLO-10,JW,High detritus..,cylinder,60.21,,,,,,,,,
Phyto,8/3/2015,11:16,LIS,56,1,1.79%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,453,1009,0.65,c,BSA.YOLO-10,JW,High detritus..,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,12,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,elliptic prism,50.14,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,12,12,8.3,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,302.99,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,4,4,20.4,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,prism on parallelogram,71.71,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,849,Pleurosigma salinarum,Diatom,Pleurosigma,salinarum,,1,1,81.5,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,prism on parallelogram,2231.47,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,26.52,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1079,Crucigenia tetrapedia,Soft Body,Crucigenia,tetrapedia,,1,4,3.7,c,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cube,0.00,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,16.7,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2 cones,7.08,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,5,5,4.6,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2 cones,8.69,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1710,Pseudoscourfieldia marina,Soft Body,Pseudoscourfieldia,marina,,2,2,3.7,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,ellipsoid,26.52,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1803,Raphidocelis danubiana,Soft Body,Raphidocelis,danubiana,,1,2,5.6,c,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2 cones,10.59,,,,,,,,,
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,390,1236,0.65,c,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/13/2015,8:36,RCS,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,3,3,5.6,i,BSA.YOLO-11,KS,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,91.95,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,95,cf. Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,7.4,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,79.57,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,,29.6,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prism on parallelogram,202.61,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,1007,Ulnaria cf. ulna,Diatom,Ulnaria,ulna,,1,1,7.4,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,elliptic prism,79.57,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,6,6,3.7,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,26.52,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,5.6,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,2 cones,10.59,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cone + half sphere,216.42,,,,,,,,,
Phyto,8/3/2015,10:45,I80,57,1,1.75%,0.0697,314.159,0.836957988,12,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,397,1775,0.65,c,BSA.YOLO-12,KS,High sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/18/2015,9:30,STTD,60,3,5.00%,0.0697,314.159,0.627718491,9,166.83,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-13,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,159.13,,,,,,,,,
Phyto,8/18/2015,9:30,STTD,60,3,5.00%,0.0697,314.159,0.627718491,9,166.83,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.YOLO-13,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,52.02,,,,,,,,,
Phyto,8/18/2015,9:30,STTD,60,3,5.00%,0.0697,314.159,0.627718491,9,166.83,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.YOLO-13,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,cone + half sphere,216.42,,,,,,,,,
Phyto,8/18/2015,9:30,STTD,60,3,5.00%,0.0697,314.159,0.627718491,9,166.83,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,408,2018,0.65,c,BSA.YOLO-13,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/18/2015,9:30,STTD,60,3,5.00%,0.0697,314.159,0.627718491,9,166.83,1421,cf. Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,1,5.6,i,BSA.YOLO-13,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,sphere,91.95,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,5.6,i,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder,47.90,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-14,KS,Obscured by detritus. Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder,240.85,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1037,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,111,111,2.8,i,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,337.38,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.9,i,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,94.78,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,297,1176,0.65,c,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,8/27/2015,10:38,RVB,60,5,8.33%,0.0697,314.159,0.627718491,9,100.10,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,5,6,3.9,c,BSA.YOLO-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,31.06,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,8.3,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,89.24,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,8.3,i,BSA.YOLO-15,KS,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,400.38,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1007,Ulnaria cf. ulna,Diatom,Ulnaria,ulna,,6,6,7.4,i,BSA.YOLO-15,KS,Fragment. Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,elliptic prism,120.42,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1032,Chlamydomonas spp.,Soft Body,Chlamydomonas,spp.,,1,1,7.4,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,212.17,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,132,132,2.8,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.49
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,5.6,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,91.95,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1341,cf. Chroomonas rosenbergii,Soft Body,Chroomonas,rosenbergii,,1,1,10.2,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cone + half sphere,430.35,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,2,2,6.5,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prolate spheroid,54.45,,,,,,,,,
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,269,843,0.65,c,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/27/2015,10:28,SRV,63,5,7.94%,0.0697,314.159,0.69746499,10,90.09,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,2,2,5.6,i,BSA.YOLO-15,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,91.95,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,9.3,i,BSA.YOLO-16,KS,Fragment. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,cylinder,229.06,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.YOLO-16,KS,Degraded. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,cylinder,251.34,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1007,Ulnaria cf. ulna,Diatom,Ulnaria,ulna,,2,2,7.4,i,BSA.YOLO-16,KS,Fragment. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,elliptic prism,61.84,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,4,4,7.4,i,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,212.17,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1037,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,21,21,1.9,i,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1200,Desmodesmus cf. abundans,Soft Body,Desmodesmus,abundans,,1,2,5.9,c,BSA.YOLO-16,KS,Obscured by detritus. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,prolate spheroid,11.15,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,2,5.6,c,BSA.YOLO-16,KS,Obscured by detritus. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,prolate spheroid,10.59,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,1,1,5.6,i,BSA.YOLO-16,KS,Obscured by detritus. Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,prolate spheroid,40.14,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,cone + half sphere,172.03,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,383,1027,0.65,c,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,1,5.6,i,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,91.95,,,,,,,,,
Phyto,8/27/2015,10:13,RYI,63,5,7.94%,0.0697,314.159,0.836957988,12,75.07,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,6,29,3.7,c,BSA.YOLO-16,KS,Moderate sediment and low detritus. Many broken diatoms. Sample contains mucilaginous detritus.,sphere,26.52,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,9.3,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,cylinder,99.99,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,cylinder,159.13,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,2,2,7.4,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,prism on parallelogram,13.36,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,prism on parallelogram,52.02,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,1007,Ulnaria cf. ulna,Diatom,Ulnaria,ulna,,8,8,9.3,i,BSA.YOLO-17,KS,Fragment. Moderate sediment and low detritus.,elliptic prism,51.35,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,44,44,3.3,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,sphere,18.82,,,,,,,,,
Phyto,8/13/2015,11:10,RVB,63,3,4.76%,0.0697,314.159,0.418478994,6,250.24,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,3.7,i,BSA.YOLO-17,KS,Moderate sediment and low detritus.,ellipsoid,7.75,,,,,,,,,
