StationCode,DateTime,Analyte,Result,ResultQual,MDL,Units
RD22,7/28/2016 9:35,Benfluralin,< MDL,,2,ng/L
RD22,7/28/2016 9:35,Bifenthrin,< MDL,,0.7,ng/L
RD22,7/28/2016 9:35,Boscalid,11.1,,2.8,ng/L
RD22,7/28/2016 9:35,Bromoconazole,< MDL,,3.2,ng/L
RD22,7/28/2016 9:35,Butralin,< MDL,,2.6,ng/L
RD22,7/28/2016 9:35,Butylate,< MDL,,1.8,ng/L
RD22,7/28/2016 9:35,Captan,< MDL,,10.2,ng/L
RD22,7/28/2016 9:35,Carbaryl,< MDL,,6.5,ng/L
RD22,7/28/2016 9:35,Carbendazim,< MDL,,4.2,ng/L
RD22,7/28/2016 9:35,Carbofuran,< MDL,,3.1,ng/L
RD22,7/28/2016 9:35,Chlorantraniliprole,9,,4,ng/L
RD22,7/28/2016 9:35,Chlorothalonil,< MDL,,4.1,ng/L
RD22,7/28/2016 9:35,Chlorpyrifos,< MDL,,2.1,ng/L
RD22,7/28/2016 9:35,Chlorpyrifos oxon,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Clomazone,48.4,,2.5,ng/L
RD22,7/28/2016 9:35,Clothianidin,< MDL,,3.9,ng/L
RD22,7/28/2016 9:35,Coumaphos,< MDL,,3.1,ng/L
RD22,7/28/2016 9:35,Cyantraniliprole,< MDL,,4.2,ng/L
RD22,7/28/2016 9:35,Cyazofamid,< MDL,,4.1,ng/L
RD22,7/28/2016 9:35,Cycloate,< MDL,,1.1,ng/L
RD22,7/28/2016 9:35,Cyfluthrin,< MDL,,1,ng/L
RD22,7/28/2016 9:35,Cyhalofop-butyl,< MDL,,1.9,ng/L
RD22,7/28/2016 9:35,Cyhalothrin (all isomers),< MDL,,0.5,ng/L
RD22,7/28/2016 9:35,Cymoxanil,< MDL,,3.9,ng/L
RD22,7/28/2016 9:35,Cypermethrin,< MDL,,1,ng/L
RD22,7/28/2016 9:35,Cyproconazole,< MDL,,4.7,ng/L
RD22,7/28/2016 9:35,Cyprodinil,< MDL,,7.4,ng/L
RD22,7/28/2016 9:35,DCPA,< MDL,,2,ng/L
RD22,7/28/2016 9:35,"N-(3,4-Dichlorophenyl)-N'-methylurea",4.8,,3.5,ng/L
RD22,7/28/2016 9:35,"3,4-Dichlorophenylurea",6.3,,3.4,ng/L
RD22,7/28/2016 9:35,Deltamethrin,< MDL,,0.6,ng/L
RD22,7/28/2016 9:35,Desthio-prothioconazole,< MDL,,3,ng/L
RD22,7/28/2016 9:35,Diazinon,< MDL,,0.9,ng/L
RD22,7/28/2016 9:35,Diazoxon,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Difenoconazole,< MDL,,10.5,ng/L
RD22,7/28/2016 9:35,Dimethomorph,< MDL,,6,ng/L
RD22,7/28/2016 9:35,Dinotefuran,< MDL,,4.5,ng/L
RD22,7/28/2016 9:35,Dithiopyr,< MDL,,1.6,ng/L
RD22,7/28/2016 9:35,Diuron,4.6,,3.2,ng/L
RD22,7/28/2016 9:35,EPTC,< MDL,,1.5,ng/L
RD22,7/28/2016 9:35,Esfenvalerate,< MDL,,0.5,ng/L
RD22,7/28/2016 9:35,Ethaboxam,< MDL,,3.8,ng/L
RD22,7/28/2016 9:35,Ethalfluralin,< MDL,,3,ng/L
RD22,7/28/2016 9:35,Etofenprox,< MDL,,2.2,ng/L
RD22,7/28/2016 9:35,Famoxadone,< MDL,,2.5,ng/L
RD22,7/28/2016 9:35,Fenamidone,< MDL,,5.1,ng/L
RD22,7/28/2016 9:35,Fenarimol,< MDL,,6.5,ng/L
RD22,7/28/2016 9:35,Fenbuconazole,< MDL,,5.2,ng/L
RD22,7/28/2016 9:35,Fenhexamid,< MDL,,7.6,ng/L
RD22,7/28/2016 9:35,Fenpropathrin,< MDL,,0.6,ng/L
RD22,7/28/2016 9:35,Fenpyroximate,< MDL,,5.2,ng/L
RD22,7/28/2016 9:35,Fenthion,< MDL,,5.5,ng/L
RD22,7/28/2016 9:35,Fipronil,< MDL,,2.9,ng/L
RD22,7/28/2016 9:35,Desulfinylfipronil,< MDL,,1.6,ng/L
RD22,7/28/2016 9:35,Desulfinylfipronil amide,< MDL,,3.2,ng/L
RD22,7/28/2016 9:35,Fipronil sulfide,< MDL,,1.8,ng/L
RD22,7/28/2016 9:35,Fipronil sulfone,< MDL,,3.5,ng/L
RD22,7/28/2016 9:35,Flonicamid,< MDL,,3.4,ng/L
RD22,7/28/2016 9:35,Fluazinam,< MDL,,4.4,ng/L
RD22,7/28/2016 9:35,Fludioxonil,< MDL,,7.3,ng/L
RD22,7/28/2016 9:35,Flufenacet,< MDL,,4.7,ng/L
RD22,7/28/2016 9:35,Flumetralin,< MDL,,5.8,ng/L
RD22,7/28/2016 9:35,Fluopicolide,< MDL,,3.9,ng/L
RD22,7/28/2016 9:35,Fluopyram,< MDL,,3.8,ng/L
RD22,7/28/2016 9:35,Fluoxastrobin,< MDL,,9.5,ng/L
RD22,7/28/2016 9:35,Fluridone,< MDL,,3.7,ng/L
RD22,7/28/2016 9:35,Flusilazole,< MDL,,4.5,ng/L
RD22,7/28/2016 9:35,Flutolanil,< MDL,,4.4,ng/L
RD22,7/28/2016 9:35,Flutriafol,< MDL,,4.2,ng/L
RD22,7/28/2016 9:35,Fluxapyroxad,5.8,,4.8,ng/L
RD22,7/28/2016 9:35,Hexazinone,19.4,,8.4,ng/L
RD22,7/28/2016 9:35,Imazalil,< MDL,,10.5,ng/L
RD22,7/28/2016 9:35,Imidacloprid,< MDL,,3.8,ng/L
RD22,7/28/2016 9:35,Indoxacarb,< MDL,,4.9,ng/L
RD22,7/28/2016 9:35,Ipconazole,< MDL,,7.8,ng/L
RD22,7/28/2016 9:35,Iprodione,< MDL,,4.4,ng/L
RD22,7/28/2016 9:35,Kresoxim-methyl,< MDL,,4,ng/L
RD22,7/28/2016 9:35,Malathion,< MDL,,3.7,ng/L
RD22,7/28/2016 9:35,Malaoxon,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Mandipropamid,< MDL,,3.3,ng/L
RD22,7/28/2016 9:35,Metalaxyl,< MDL,,5.1,ng/L
RD22,7/28/2016 9:35,Metconazole,< MDL,,5.2,ng/L
RD22,7/28/2016 9:35,Methidathion,< MDL,,7.2,ng/L
RD22,7/28/2016 9:35,Methoprene,< MDL,,6.4,ng/L
RD22,7/28/2016 9:35,Methoxyfenozide,75.6,,2.7,ng/L
RD22,7/28/2016 9:35,Methyl parathion,< MDL,,3.4,ng/L
RD22,7/28/2016 9:35,Metolachlor,17.3,,1.5,ng/L
RD22,7/28/2016 9:35,Molinate,< MDL,,3.2,ng/L
RD22,7/28/2016 9:35,Myclobutanil,< MDL,,6,ng/L
RD22,7/28/2016 9:35,Napropamide,< MDL,,8.2,ng/L
RD22,7/28/2016 9:35,Novaluron,< MDL,,2.9,ng/L
RD22,7/28/2016 9:35,Oryzalin,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Oxadiazon,< MDL,,2.1,ng/L
RD22,7/28/2016 9:35,Oxyfluorfen,< MDL,,3.1,ng/L
RD22,7/28/2016 9:35,"p,p'-DDD",< MDL,,4.1,ng/L
RD22,7/28/2016 9:35,"p,p'-DDE",< MDL,,3.6,ng/L
RD22,7/28/2016 9:35,"p,p'-DDT",< MDL,,4,ng/L
RD22,7/28/2016 9:35,Paclobutrazol,< MDL,,6.2,ng/L
RD22,7/28/2016 9:35,Piperonyl butoxide,16.3,,2.3,ng/L
RD22,7/28/2016 9:35,Pentachloroanisole,< MDL,,4.7,ng/L
RD22,7/28/2016 9:35,Pentachloronitrobenzene,< MDL,,3.1,ng/L
RD22,7/28/2016 9:35,Pebulate,< MDL,,2.3,ng/L
RD22,7/28/2016 9:35,Pendimethalin,< MDL,,2.3,ng/L
RD22,7/28/2016 9:35,Penoxsulam,8.5,,3.5,ng/L
RD22,7/28/2016 9:35,Permethrin,< MDL,,0.6,ng/L
RD22,7/28/2016 9:35,Phenothrin,< MDL,,1,ng/L
RD22,7/28/2016 9:35,Phosmet,< MDL,,4.4,ng/L
RD22,7/28/2016 9:35,Picoxystrobin,< MDL,,4.2,ng/L
RD22,7/28/2016 9:35,Prodiamine,< MDL,,5.2,ng/L
RD22,7/28/2016 9:35,Prometon,< MDL,,2.5,ng/L
RD22,7/28/2016 9:35,Prometryn,< MDL,,1.8,ng/L
RD22,7/28/2016 9:35,Propanil,30.4,,10.1,ng/L
RD22,7/28/2016 9:35,Propargite,< MDL,,6.1,ng/L
RD22,7/28/2016 9:35,Propiconazole,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Propyzamide,< MDL,,5,ng/L
RD22,7/28/2016 9:35,Pyraclostrobin,< MDL,,2.9,ng/L
RD22,7/28/2016 9:35,Pyridaben,< MDL,,5.4,ng/L
RD22,7/28/2016 9:35,Pyrimethanil,< MDL,,4.1,ng/L
RD22,7/28/2016 9:35,Quinoxyfen,< MDL,,3.3,ng/L
RD22,7/28/2016 9:35,Resmethrin,< MDL,,1,ng/L
RD22,7/28/2016 9:35,Sedaxane,< MDL,,5.2,ng/L
RD22,7/28/2016 9:35,Simazine,< MDL,,5,ng/L
RD22,7/28/2016 9:35,tau-Fluvalinate,< MDL,,0.7,ng/L
RD22,7/28/2016 9:35,Tebuconazole,< MDL,,3.7,ng/L
RD22,7/28/2016 9:35,Tebupirimfos,< MDL,,1.9,ng/L
RD22,7/28/2016 9:35,Tebupirimfos oxon,< MDL,,2.8,ng/L
RD22,7/28/2016 9:35,Tefluthrin,< MDL,,0.6,ng/L
RD22,7/28/2016 9:35,Tetraconazole,< MDL,,5.6,ng/L
RD22,7/28/2016 9:35,Tetradifon,< MDL,,3.8,ng/L
RD22,7/28/2016 9:35,Tetramethrin,< MDL,,0.5,ng/L
RD22,7/28/2016 9:35,Thiabendazole,< MDL,,3.6,ng/L
RD22,7/28/2016 9:35,Thiacloprid,< MDL,,3.2,ng/L
RD22,7/28/2016 9:35,Thiamethoxam,< MDL,,3.4,ng/L
RD22,7/28/2016 9:35,Thiazopyr,< MDL,,4.1,ng/L
RD22,7/28/2016 9:35,Thiobencarb,50.5,,1.9,ng/L
RD22,7/28/2016 9:35,Tolfenpyrad,< MDL,,2.9,ng/L
RD22,7/28/2016 9:35,Triadimefon,< MDL,,8.9,ng/L
RD22,7/28/2016 9:35,Triadimenol,< MDL,,8,ng/L
RD22,7/28/2016 9:35,Triallate,< MDL,,2.4,ng/L
RD22,7/28/2016 9:35,Tribufos,< MDL,,3.1,ng/L
RD22,7/28/2016 9:35,Trifloxystrobin,< MDL,,4.7,ng/L
RD22,7/28/2016 9:35,Triflumizole,< MDL,,6.1,ng/L
RD22,7/28/2016 9:35,Trifluralin,< MDL,,2.1,ng/L
RD22,7/28/2016 9:35,Triticonazole,< MDL,,6.9,ng/L
RD22,7/28/2016 9:35,Zoxamide,< MDL,,3.5,ng/L
LIS,7/28/2016 11:16,"3,4-Dichloroaniline",336,,3.2,ng/L
LIS,7/28/2016 11:16,"3,5-Dichloroaniline",< MDL,,7.6,ng/L
LIS,7/28/2016 11:16,Acetamiprid,< MDL,,3.3,ng/L
LIS,7/28/2016 11:16,Acibenzolar-S-methyl,< MDL,,3,ng/L
LIS,7/28/2016 11:16,Alachlor,< MDL,,1.7,ng/L
LIS,7/28/2016 11:16,Allethrin,< MDL,,1,ng/L
LIS,7/28/2016 11:16,Atrazine,< MDL,,2.3,ng/L
LIS,7/28/2016 11:16,Azinphos-methyl,< MDL,,9.4,ng/L
LIS,7/28/2016 11:16,Azinphos-methyl oxygen analog,< MDL,,9.4,ng/L
LIS,7/28/2016 11:16,Azoxystrobin,331,,3.1,ng/L
LIS,7/28/2016 11:16,Benfluralin,< MDL,,2,ng/L
LIS,7/28/2016 11:16,Bifenthrin,< MDL,,0.7,ng/L
LIS,7/28/2016 11:16,Boscalid,9.8,,2.8,ng/L
LIS,7/28/2016 11:16,Bromoconazole,< MDL,,3.2,ng/L
LIS,7/28/2016 11:16,Butralin,< MDL,,2.6,ng/L
LIS,7/28/2016 11:16,Butylate,< MDL,,1.8,ng/L
LIS,7/28/2016 11:16,Captan,< MDL,,10.2,ng/L
LIS,7/28/2016 11:16,Carbaryl,< MDL,,6.5,ng/L
LIS,7/28/2016 11:16,Carbendazim,< MDL,,4.2,ng/L
LIS,7/28/2016 11:16,Carbofuran,< MDL,,3.1,ng/L
LIS,7/28/2016 11:16,Chlorantraniliprole,6.9,,4,ng/L
LIS,7/28/2016 11:16,Chlorothalonil,< MDL,,4.1,ng/L
LIS,7/28/2016 11:16,Chlorpyrifos,< MDL,,2.1,ng/L
LIS,7/28/2016 11:16,Chlorpyrifos oxon,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Clomazone,38.7,,2.5,ng/L
LIS,7/28/2016 11:16,Clothianidin,< MDL,,3.9,ng/L
LIS,7/28/2016 11:16,Coumaphos,< MDL,,3.1,ng/L
LIS,7/28/2016 11:16,Cyantraniliprole,< MDL,,4.2,ng/L
LIS,7/28/2016 11:16,Cyazofamid,< MDL,,4.1,ng/L
LIS,7/28/2016 11:16,Cycloate,< MDL,,1.1,ng/L
LIS,7/28/2016 11:16,Cyfluthrin,< MDL,,1,ng/L
LIS,7/28/2016 11:16,Cyhalofop-butyl,< MDL,,1.9,ng/L
LIS,7/28/2016 11:16,Cyhalothrin (all isomers),< MDL,,0.5,ng/L
LIS,7/28/2016 11:16,Cymoxanil,< MDL,,3.9,ng/L
LIS,7/28/2016 11:16,Cypermethrin,< MDL,,1,ng/L
LIS,7/28/2016 11:16,Cyproconazole,< MDL,,4.7,ng/L
LIS,7/28/2016 11:16,Cyprodinil,< MDL,,7.4,ng/L
LIS,7/28/2016 11:16,DCPA,< MDL,,2,ng/L
LIS,7/28/2016 11:16,"N-(3,4-Dichlorophenyl)-N'-methylurea",3,J- estimated,3.5,ng/L
LIS,7/28/2016 11:16,"3,4-Dichlorophenylurea",2.7,J- estimated,3.4,ng/L
LIS,7/28/2016 11:16,Deltamethrin,< MDL,,0.6,ng/L
LIS,7/28/2016 11:16,Desthio-prothioconazole,< MDL,,3,ng/L
LIS,7/28/2016 11:16,Diazinon,< MDL,,0.9,ng/L
LIS,7/28/2016 11:16,Diazoxon,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Difenoconazole,< MDL,,10.5,ng/L
LIS,7/28/2016 11:16,Dimethomorph,< MDL,,6,ng/L
LIS,7/28/2016 11:16,Dinotefuran,< MDL,,4.5,ng/L
LIS,7/28/2016 11:16,Dithiopyr,< MDL,,1.6,ng/L
LIS,7/28/2016 11:16,Diuron,3.6,,3.2,ng/L
LIS,7/28/2016 11:16,EPTC,< MDL,,1.5,ng/L
LIS,7/28/2016 11:16,Esfenvalerate,< MDL,,0.5,ng/L
LIS,7/28/2016 11:16,Ethaboxam,< MDL,,3.8,ng/L
LIS,7/28/2016 11:16,Ethalfluralin,< MDL,,3,ng/L
LIS,7/28/2016 11:16,Etofenprox,< MDL,,2.2,ng/L
LIS,7/28/2016 11:16,Famoxadone,< MDL,,2.5,ng/L
LIS,7/28/2016 11:16,Fenamidone,< MDL,,5.1,ng/L
LIS,7/28/2016 11:16,Fenarimol,< MDL,,6.5,ng/L
LIS,7/28/2016 11:16,Fenbuconazole,< MDL,,5.2,ng/L
LIS,7/28/2016 11:16,Fenhexamid,< MDL,,7.6,ng/L
LIS,7/28/2016 11:16,Fenpropathrin,< MDL,,0.6,ng/L
LIS,7/28/2016 11:16,Fenpyroximate,< MDL,,5.2,ng/L
LIS,7/28/2016 11:16,Fenthion,< MDL,,5.5,ng/L
LIS,7/28/2016 11:16,Fipronil,< MDL,,2.9,ng/L
LIS,7/28/2016 11:16,Desulfinylfipronil,< MDL,,1.6,ng/L
LIS,7/28/2016 11:16,Desulfinylfipronil amide,< MDL,,3.2,ng/L
LIS,7/28/2016 11:16,Fipronil sulfide,< MDL,,1.8,ng/L
LIS,7/28/2016 11:16,Fipronil sulfone,< MDL,,3.5,ng/L
LIS,7/28/2016 11:16,Flonicamid,< MDL,,3.4,ng/L
LIS,7/28/2016 11:16,Fluazinam,< MDL,,4.4,ng/L
LIS,7/28/2016 11:16,Fludioxonil,< MDL,,7.3,ng/L
LIS,7/28/2016 11:16,Flufenacet,< MDL,,4.7,ng/L
LIS,7/28/2016 11:16,Flumetralin,< MDL,,5.8,ng/L
LIS,7/28/2016 11:16,Fluopicolide,< MDL,,3.9,ng/L
LIS,7/28/2016 11:16,Fluopyram,< MDL,,3.8,ng/L
LIS,7/28/2016 11:16,Fluoxastrobin,< MDL,,9.5,ng/L
LIS,7/28/2016 11:16,Fluridone,< MDL,,3.7,ng/L
LIS,7/28/2016 11:16,Flusilazole,< MDL,,4.5,ng/L
LIS,7/28/2016 11:16,Flutolanil,< MDL,,4.4,ng/L
LIS,7/28/2016 11:16,Flutriafol,< MDL,,4.2,ng/L
LIS,7/28/2016 11:16,Fluxapyroxad,6,,4.8,ng/L
LIS,7/28/2016 11:16,Hexazinone,15.9,,8.4,ng/L
LIS,7/28/2016 11:16,Imazalil,< MDL,,10.5,ng/L
LIS,7/28/2016 11:16,Imidacloprid,2,J- estimated,3.8,ng/L
LIS,7/28/2016 11:16,Indoxacarb,< MDL,,4.9,ng/L
LIS,7/28/2016 11:16,Ipconazole,< MDL,,7.8,ng/L
LIS,7/28/2016 11:16,Iprodione,< MDL,,4.4,ng/L
LIS,7/28/2016 11:16,Kresoxim-methyl,< MDL,,4,ng/L
LIS,7/28/2016 11:16,Malathion,< MDL,,3.7,ng/L
LIS,7/28/2016 11:16,Malaoxon,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Mandipropamid,< MDL,,3.3,ng/L
LIS,7/28/2016 11:16,Metalaxyl,< MDL,,5.1,ng/L
LIS,7/28/2016 11:16,Metconazole,< MDL,,5.2,ng/L
LIS,7/28/2016 11:16,Methidathion,< MDL,,7.2,ng/L
LIS,7/28/2016 11:16,Methoprene,< MDL,,6.4,ng/L
LIS,7/28/2016 11:16,Methoxyfenozide,60.2,,2.7,ng/L
LIS,7/28/2016 11:16,Methyl parathion,< MDL,,3.4,ng/L
LIS,7/28/2016 11:16,Metolachlor,11,,1.5,ng/L
LIS,7/28/2016 11:16,Molinate,< MDL,,3.2,ng/L
LIS,7/28/2016 11:16,Myclobutanil,< MDL,,6,ng/L
LIS,7/28/2016 11:16,Napropamide,< MDL,,8.2,ng/L
LIS,7/28/2016 11:16,Novaluron,< MDL,,2.9,ng/L
LIS,7/28/2016 11:16,Oryzalin,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Oxadiazon,< MDL,,2.1,ng/L
LIS,7/28/2016 11:16,Oxyfluorfen,< MDL,,3.1,ng/L
LIS,7/28/2016 11:16,"p,p'-DDD",< MDL,,4.1,ng/L
LIS,7/28/2016 11:16,"p,p'-DDE",< MDL,,3.6,ng/L
LIS,7/28/2016 11:16,"p,p'-DDT",< MDL,,4,ng/L
LIS,7/28/2016 11:16,Paclobutrazol,< MDL,,6.2,ng/L
LIS,7/28/2016 11:16,Piperonyl butoxide,32.1,,2.3,ng/L
LIS,7/28/2016 11:16,Pentachloroanisole,< MDL,,4.7,ng/L
LIS,7/28/2016 11:16,Pentachloronitrobenzene,< MDL,,3.1,ng/L
LIS,7/28/2016 11:16,Pebulate,< MDL,,2.3,ng/L
LIS,7/28/2016 11:16,Pendimethalin,< MDL,,2.3,ng/L
LIS,7/28/2016 11:16,Penoxsulam,5.7,,3.5,ng/L
LIS,7/28/2016 11:16,Permethrin,< MDL,,0.6,ng/L
LIS,7/28/2016 11:16,Phenothrin,< MDL,,1,ng/L
LIS,7/28/2016 11:16,Phosmet,< MDL,,4.4,ng/L
LIS,7/28/2016 11:16,Picoxystrobin,< MDL,,4.2,ng/L
LIS,7/28/2016 11:16,Prodiamine,< MDL,,5.2,ng/L
LIS,7/28/2016 11:16,Prometon,< MDL,,2.5,ng/L
LIS,7/28/2016 11:16,Prometryn,< MDL,,1.8,ng/L
LIS,7/28/2016 11:16,Propanil,< MDL,,10.1,ng/L
LIS,7/28/2016 11:16,Propargite,< MDL,,6.1,ng/L
LIS,7/28/2016 11:16,Propiconazole,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Propyzamide,< MDL,,5,ng/L
LIS,7/28/2016 11:16,Pyraclostrobin,< MDL,,2.9,ng/L
LIS,7/28/2016 11:16,Pyridaben,< MDL,,5.4,ng/L
LIS,7/28/2016 11:16,Pyrimethanil,< MDL,,4.1,ng/L
LIS,7/28/2016 11:16,Quinoxyfen,< MDL,,3.3,ng/L
LIS,7/28/2016 11:16,Resmethrin,< MDL,,1,ng/L
LIS,7/28/2016 11:16,Sedaxane,< MDL,,5.2,ng/L
LIS,7/28/2016 11:16,Simazine,< MDL,,5,ng/L
LIS,7/28/2016 11:16,tau-Fluvalinate,< MDL,,0.7,ng/L
LIS,7/28/2016 11:16,Tebuconazole,< MDL,,3.7,ng/L
LIS,7/28/2016 11:16,Tebupirimfos,< MDL,,1.9,ng/L
LIS,7/28/2016 11:16,Tebupirimfos oxon,< MDL,,2.8,ng/L
LIS,7/28/2016 11:16,Tefluthrin,< MDL,,0.6,ng/L
LIS,7/28/2016 11:16,Tetraconazole,< MDL,,5.6,ng/L
LIS,7/28/2016 11:16,Tetradifon,< MDL,,3.8,ng/L
LIS,7/28/2016 11:16,Tetramethrin,< MDL,,0.5,ng/L
LIS,7/28/2016 11:16,Thiabendazole,< MDL,,3.6,ng/L
LIS,7/28/2016 11:16,Thiacloprid,< MDL,,3.2,ng/L
LIS,7/28/2016 11:16,Thiamethoxam,< MDL,,3.4,ng/L
LIS,7/28/2016 11:16,Thiazopyr,< MDL,,4.1,ng/L
LIS,7/28/2016 11:16,Thiobencarb,32.6,,1.9,ng/L
LIS,7/28/2016 11:16,Tolfenpyrad,< MDL,,2.9,ng/L
LIS,7/28/2016 11:16,Triadimefon,< MDL,,8.9,ng/L
LIS,7/28/2016 11:16,Triadimenol,< MDL,,8,ng/L
LIS,7/28/2016 11:16,Triallate,< MDL,,2.4,ng/L
LIS,7/28/2016 11:16,Tribufos,< MDL,,3.1,ng/L
LIS,7/28/2016 11:16,Trifloxystrobin,< MDL,,4.7,ng/L
LIS,7/28/2016 11:16,Triflumizole,< MDL,,6.1,ng/L
LIS,7/28/2016 11:16,Trifluralin,< MDL,,2.1,ng/L
LIS,7/28/2016 11:16,Triticonazole,< MDL,,6.9,ng/L
LIS,7/28/2016 11:16,Zoxamide,< MDL,,3.5,ng/L
BL5,7/28/2016 11:15,"3,4-Dichloroaniline",116,,3.2,ng/L
BL5,7/28/2016 11:15,"3,5-Dichloroaniline",< MDL,,7.6,ng/L
BL5,7/28/2016 11:15,Acetamiprid,< MDL,,3.3,ng/L
BL5,7/28/2016 11:15,Acibenzolar-S-methyl,< MDL,,3,ng/L
BL5,7/28/2016 11:15,Alachlor,< MDL,,1.7,ng/L
BL5,7/28/2016 11:15,Allethrin,< MDL,,1,ng/L
BL5,7/28/2016 11:15,Atrazine,< MDL,,2.3,ng/L
BL5,7/28/2016 11:15,Azinphos-methyl,< MDL,,9.4,ng/L
BL5,7/28/2016 11:15,Azinphos-methyl oxygen analog,< MDL,,9.4,ng/L
BL5,7/28/2016 11:15,Azoxystrobin,67.3,,3.1,ng/L
BL5,7/28/2016 11:15,Benfluralin,< MDL,,2,ng/L
BL5,7/28/2016 11:15,Bifenthrin,< MDL,,0.7,ng/L
BL5,7/28/2016 11:15,Boscalid,6.1,,2.8,ng/L
BL5,7/28/2016 11:15,Bromoconazole,< MDL,,3.2,ng/L
BL5,7/28/2016 11:15,Butralin,< MDL,,2.6,ng/L
BL5,7/28/2016 11:15,Butylate,< MDL,,1.8,ng/L
BL5,7/28/2016 11:15,Captan,< MDL,,10.2,ng/L
BL5,7/28/2016 11:15,Carbaryl,< MDL,,6.5,ng/L
BL5,7/28/2016 11:15,Carbendazim,< MDL,,4.2,ng/L
BL5,7/28/2016 11:15,Carbofuran,< MDL,,3.1,ng/L
BL5,7/28/2016 11:15,Chlorantraniliprole,3.9,J- estimated,4,ng/L
BL5,7/28/2016 11:15,Chlorothalonil,< MDL,,4.1,ng/L
BL5,7/28/2016 11:15,Chlorpyrifos,< MDL,,2.1,ng/L
BL5,7/28/2016 11:15,Chlorpyrifos oxon,< MDL,,5,ng/L
BL5,7/28/2016 11:15,Clomazone,33.1,,2.5,ng/L
BL5,7/28/2016 11:15,Clothianidin,< MDL,,3.9,ng/L
BL5,7/28/2016 11:15,Coumaphos,< MDL,,3.1,ng/L
BL5,7/28/2016 11:15,Cyantraniliprole,< MDL,,4.2,ng/L
BL5,7/28/2016 11:15,Cyazofamid,< MDL,,4.1,ng/L
BL5,7/28/2016 11:15,Cycloate,< MDL,,1.1,ng/L
BL5,7/28/2016 11:15,Cyfluthrin,< MDL,,1,ng/L
BL5,7/28/2016 11:15,Cyhalofop-butyl,< MDL,,1.9,ng/L
BL5,7/28/2016 11:15,Cyhalothrin (all isomers),< MDL,,0.5,ng/L
BL5,7/28/2016 11:15,Cymoxanil,< MDL,,3.9,ng/L
BL5,7/28/2016 11:15,Cypermethrin,< MDL,,1,ng/L
BL5,7/28/2016 11:15,Cyproconazole,< MDL,,4.7,ng/L
BL5,7/28/2016 11:15,Cyprodinil,< MDL,,7.4,ng/L
BL5,7/28/2016 11:15,DCPA,< MDL,,2,ng/L
BL5,7/28/2016 11:15,"N-(3,4-Dichlorophenyl)-N'-methylurea",3.2,J- estimated,3.5,ng/L
BL5,7/28/2016 11:15,"3,4-Dichlorophenylurea",3.3,J- estimated,3.4,ng/L
BL5,7/28/2016 11:15,Deltamethrin,< MDL,,0.6,ng/L
BL5,7/28/2016 11:15,Desthio-prothioconazole,< MDL,,3,ng/L
BL5,7/28/2016 11:15,Diazinon,< MDL,,0.9,ng/L
BL5,7/28/2016 11:15,Diazoxon,< MDL,,5,ng/L
BL5,7/28/2016 11:15,Difenoconazole,< MDL,,10.5,ng/L
BL5,7/28/2016 11:15,Dimethomorph,< MDL,,6,ng/L
BL5,7/28/2016 11:15,Dinotefuran,< MDL,,4.5,ng/L
BL5,7/28/2016 11:15,Dithiopyr,< MDL,,1.6,ng/L
BL5,7/28/2016 11:15,Diuron,2.7,J- estimated,3.2,ng/L
BL5,7/28/2016 11:15,EPTC,< MDL,,1.5,ng/L
BL5,7/28/2016 11:15,Esfenvalerate,< MDL,,0.5,ng/L
BL5,7/28/2016 11:15,Ethaboxam,< MDL,,3.8,ng/L
BL5,7/28/2016 11:15,Ethalfluralin,< MDL,,3,ng/L
BL5,7/28/2016 11:15,Etofenprox,< MDL,,2.2,ng/L
BL5,7/28/2016 11:15,Famoxadone,< MDL,,2.5,ng/L
BL5,7/28/2016 11:15,Fenamidone,< MDL,,5.1,ng/L
BL5,7/28/2016 11:15,Fenarimol,< MDL,,6.5,ng/L
BL5,7/28/2016 11:15,Fenbuconazole,< MDL,,5.2,ng/L
BL5,7/28/2016 11:15,Fenhexamid,< MDL,,7.6,ng/L
BL5,7/28/2016 11:15,Fenpropathrin,< MDL,,0.6,ng/L
BL5,7/28/2016 11:15,Fenpyroximate,< MDL,,5.2,ng/L
BL5,7/28/2016 11:15,Fenthion,< MDL,,5.5,ng/L
BL5,7/28/2016 11:15,Fipronil,< MDL,,2.9,ng/L
BL5,7/28/2016 11:15,Desulfinylfipronil,< MDL,,1.6,ng/L
BL5,7/28/2016 11:15,Desulfinylfipronil amide,< MDL,,3.2,ng/L
BL5,7/28/2016 11:15,Fipronil sulfide,< MDL,,1.8,ng/L
BL5,7/28/2016 11:15,Fipronil sulfone,< MDL,,3.5,ng/L
BL5,7/28/2016 11:15,Flonicamid,< MDL,,3.4,ng/L
BL5,7/28/2016 11:15,Fluazinam,< MDL,,4.4,ng/L
