StationCode,DateTime,Analyte,Result,ResultQual,MDL,Units
STTD,7/11/2018 11:15,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
STTD,7/11/2018 11:15,Cypermethrin,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,DCPA,< MDL,,1.7,ng/g
STTD,7/11/2018 11:15,Deltamethrin,< MDL,,1.3,ng/g
STTD,7/11/2018 11:15,Diazinon,< MDL,,1.6,ng/g
STTD,7/11/2018 11:15,Dithiopyr,< MDL,,1.3,ng/g
STTD,7/11/2018 11:15,EPTC,< MDL,,0.8,ng/g
STTD,7/11/2018 11:15,Esfenvalerate,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Ethalfluralin,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Etofenprox,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Fenpropathrin,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Fenpyroximate,< MDL,,1.9,ng/g
STTD,7/11/2018 11:15,Fipronil,< MDL,,1.6,ng/g
STTD,7/11/2018 11:15,Desulfinylfipronil,< MDL,,1.8,ng/g
STTD,7/11/2018 11:15,Desulfinylfipronil amide,< MDL,,2,ng/g
STTD,7/11/2018 11:15,Fipronil sulfide,< MDL,,1.5,ng/g
STTD,7/11/2018 11:15,Fipronil sulfone,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Fludioxonil,< MDL,,2.5,ng/g
STTD,7/11/2018 11:15,Flufenacet,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Flumetralin,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Flutolanil,< MDL,,2.1,ng/g
STTD,7/11/2018 11:15,Hexazinone,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Iprodione,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Kresoxim-methyl,< MDL,,0.5,ng/g
STTD,7/11/2018 11:15,Malathion,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Metconazole,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Methoprene,< MDL,,1.6,ng/g
STTD,7/11/2018 11:15,Methyl parathion,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Metolachlor,< MDL,,0.7,ng/g
STTD,7/11/2018 11:15,Myclobutanil,< MDL,,1.7,ng/g
STTD,7/11/2018 11:15,Napropamide,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Novaluron,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Oxadiazon,< MDL,,1.4,ng/g
STTD,7/11/2018 11:15,Oxyfluorfen,< MDL,,1.9,ng/g
STTD,7/11/2018 11:15,"p,p'-DDD",< MDL,,1,ng/g
STTD,7/11/2018 11:15,"p,p'-DDE",166,,1,ng/g
STTD,7/11/2018 11:15,"p,p'-DDT",< MDL,,0.8,ng/g
STTD,7/11/2018 11:15,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Pendimethalin,< MDL,,0.8,ng/g
STTD,7/11/2018 11:15,Permethrin,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Phenothrin,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Phosmet,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Piperonyl butoxide,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Prodiamine,< MDL,,1.4,ng/g
STTD,7/11/2018 11:15,Prometon,< MDL,,2.7,ng/g
STTD,7/11/2018 11:15,Prometryn,< MDL,,1.3,ng/g
STTD,7/11/2018 11:15,Propanil,< MDL,,2.2,ng/g
STTD,7/11/2018 11:15,Propargite,< MDL,,2.2,ng/g
STTD,7/11/2018 11:15,Propiconazole,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Propyzamide,< MDL,,1.5,ng/g
STTD,7/11/2018 11:15,Pyridaben,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Resmethrin,< MDL,,1.3,ng/g
STTD,7/11/2018 11:15,Simazine,< MDL,,1.3,ng/g
STTD,7/11/2018 11:15,tau-Fluvalinate,< MDL,,1.2,ng/g
STTD,7/11/2018 11:15,Tebupirimfos,< MDL,,1.5,ng/g
STTD,7/11/2018 11:15,Tefluthrin,< MDL,,0.7,ng/g
STTD,7/11/2018 11:15,Tetraconazole,< MDL,,1.1,ng/g
STTD,7/11/2018 11:15,Tetramethrin,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Thiobencarb,< MDL,,0.6,ng/g
STTD,7/11/2018 11:15,Triadimefon,< MDL,,1.5,ng/g
STTD,7/11/2018 11:15,Triallate,< MDL,,1.4,ng/g
STTD,7/11/2018 11:15,Tribufos,< MDL,,2.2,ng/g
STTD,7/11/2018 11:15,Trifloxystrobin,< MDL,,1,ng/g
STTD,7/11/2018 11:15,Trifluralin,< MDL,,0.9,ng/g
STTD,7/11/2018 11:15,Zoxamide,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,"3,4-Dichloroaniline",21.5,,1.3,ng/g
SHR,7/25/2018 9:59,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Allethrin,< MDL,,1.7,ng/g
SHR,7/25/2018 9:59,Atrazine,< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Azoxystrobin,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Benfluralin,< MDL,,1.7,ng/g
SHR,7/25/2018 9:59,Bifenthrin,26,,0.6,ng/g
SHR,7/25/2018 9:59,Boscalid,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Butralin,< MDL,,1.6,ng/g
SHR,7/25/2018 9:59,Carbaryl,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Carbofuran,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Chlorpyrifos,11.4,,0.9,ng/g
SHR,7/25/2018 9:59,Clomazone,< MDL,,2,ng/g
SHR,7/25/2018 9:59,Coumaphos,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Cycloate,< MDL,,0.8,ng/g
SHR,7/25/2018 9:59,Cyfluthrin,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,Cyhalofop-butyl,< MDL,,0.8,ng/g
SHR,7/25/2018 9:59,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
SHR,7/25/2018 9:59,Cypermethrin,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,DCPA,< MDL,,1.7,ng/g
SHR,7/25/2018 9:59,Deltamethrin,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,Diazinon,< MDL,,1.6,ng/g
SHR,7/25/2018 9:59,Dithiopyr,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,EPTC,< MDL,,0.8,ng/g
SHR,7/25/2018 9:59,Esfenvalerate,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Ethalfluralin,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Etofenprox,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Fenpropathrin,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Fenpyroximate,< MDL,,1.9,ng/g
SHR,7/25/2018 9:59,Fipronil,< MDL,,1.6,ng/g
SHR,7/25/2018 9:59,Desulfinylfipronil,< MDL,,1.8,ng/g
SHR,7/25/2018 9:59,Desulfinylfipronil amide,< MDL,,2,ng/g
SHR,7/25/2018 9:59,Fipronil sulfide,< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Fipronil sulfone,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Fludioxonil,< MDL,,2.5,ng/g
SHR,7/25/2018 9:59,Flufenacet,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Flumetralin,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Flutolanil,< MDL,,2.1,ng/g
SHR,7/25/2018 9:59,Hexazinone,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Iprodione,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Kresoxim-methyl,< MDL,,0.5,ng/g
SHR,7/25/2018 9:59,Malathion,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Metconazole,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Methoprene,< MDL,,1.6,ng/g
SHR,7/25/2018 9:59,Methyl parathion,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Metolachlor,< MDL,,0.7,ng/g
SHR,7/25/2018 9:59,Myclobutanil,< MDL,,1.7,ng/g
SHR,7/25/2018 9:59,Napropamide,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Novaluron,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Oxadiazon,< MDL,,1.4,ng/g
SHR,7/25/2018 9:59,Oxyfluorfen,< MDL,,1.9,ng/g
SHR,7/25/2018 9:59,"p,p'-DDD",7.8,,1,ng/g
SHR,7/25/2018 9:59,"p,p'-DDE",24.4,,1,ng/g
SHR,7/25/2018 9:59,"p,p'-DDT",10.4,,0.8,ng/g
SHR,7/25/2018 9:59,Pentachloroanisole,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Pentachloronitrobenzene,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Pendimethalin,< MDL,,0.8,ng/g
SHR,7/25/2018 9:59,Permethrin,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Phenothrin,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Phosmet,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Piperonyl butoxide,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Prodiamine,< MDL,,1.4,ng/g
SHR,7/25/2018 9:59,Prometon,< MDL,,2.7,ng/g
SHR,7/25/2018 9:59,Prometryn,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,Propanil,< MDL,,2.2,ng/g
SHR,7/25/2018 9:59,Propargite,< MDL,,2.2,ng/g
SHR,7/25/2018 9:59,Propiconazole,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Propyzamide,< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Pyridaben,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Resmethrin,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,Simazine,< MDL,,1.3,ng/g
SHR,7/25/2018 9:59,tau-Fluvalinate,< MDL,,1.2,ng/g
SHR,7/25/2018 9:59,Tebupirimfos,< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Tefluthrin,< MDL,,0.7,ng/g
SHR,7/25/2018 9:59,Tetraconazole,< MDL,,1.1,ng/g
SHR,7/25/2018 9:59,Tetramethrin,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Thiobencarb,63.5,,0.6,ng/g
SHR,7/25/2018 9:59,Triadimefon,< MDL,,1.5,ng/g
SHR,7/25/2018 9:59,Triallate,< MDL,,1.4,ng/g
SHR,7/25/2018 9:59,Tribufos,< MDL,,2.2,ng/g
SHR,7/25/2018 9:59,Trifloxystrobin,< MDL,,1,ng/g
SHR,7/25/2018 9:59,Trifluralin,< MDL,,0.9,ng/g
SHR,7/25/2018 9:59,Zoxamide,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,"3,4-Dichloroaniline",30.4,,1.3,ng/g
STTD,7/26/2018 13:20,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Allethrin,< MDL,,1.7,ng/g
STTD,7/26/2018 13:20,Atrazine,< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Azoxystrobin,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Benfluralin,< MDL,,1.7,ng/g
STTD,7/26/2018 13:20,Bifenthrin,< MDL,,0.6,ng/g
STTD,7/26/2018 13:20,Boscalid,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Butralin,< MDL,,1.6,ng/g
STTD,7/26/2018 13:20,Carbaryl,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Carbofuran,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Chlorpyrifos,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Clomazone,< MDL,,2,ng/g
STTD,7/26/2018 13:20,Coumaphos,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Cycloate,< MDL,,0.8,ng/g
STTD,7/26/2018 13:20,Cyfluthrin,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,Cyhalofop-butyl,< MDL,,0.8,ng/g
STTD,7/26/2018 13:20,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
STTD,7/26/2018 13:20,Cypermethrin,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,DCPA,< MDL,,1.7,ng/g
STTD,7/26/2018 13:20,Deltamethrin,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,Diazinon,< MDL,,1.6,ng/g
STTD,7/26/2018 13:20,Dithiopyr,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,EPTC,< MDL,,0.8,ng/g
STTD,7/26/2018 13:20,Esfenvalerate,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Ethalfluralin,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Etofenprox,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Fenpropathrin,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Fenpyroximate,< MDL,,1.9,ng/g
STTD,7/26/2018 13:20,Fipronil,< MDL,,1.6,ng/g
STTD,7/26/2018 13:20,Desulfinylfipronil,< MDL,,1.8,ng/g
STTD,7/26/2018 13:20,Desulfinylfipronil amide,< MDL,,2,ng/g
STTD,7/26/2018 13:20,Fipronil sulfide,< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Fipronil sulfone,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Fludioxonil,< MDL,,2.5,ng/g
STTD,7/26/2018 13:20,Flufenacet,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Flumetralin,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Flutolanil,< MDL,,2.1,ng/g
STTD,7/26/2018 13:20,Hexazinone,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Iprodione,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Kresoxim-methyl,< MDL,,0.5,ng/g
STTD,7/26/2018 13:20,Malathion,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Metconazole,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Methoprene,< MDL,,1.6,ng/g
STTD,7/26/2018 13:20,Methyl parathion,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Metolachlor,< MDL,,0.7,ng/g
STTD,7/26/2018 13:20,Myclobutanil,< MDL,,1.7,ng/g
STTD,7/26/2018 13:20,Napropamide,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Novaluron,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Oxadiazon,< MDL,,1.4,ng/g
STTD,7/26/2018 13:20,Oxyfluorfen,< MDL,,1.9,ng/g
STTD,7/26/2018 13:20,"p,p'-DDD",< MDL,,1,ng/g
STTD,7/26/2018 13:20,"p,p'-DDE",69.6,,1,ng/g
STTD,7/26/2018 13:20,"p,p'-DDT",< MDL,,0.8,ng/g
STTD,7/26/2018 13:20,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Pendimethalin,< MDL,,0.8,ng/g
STTD,7/26/2018 13:20,Permethrin,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Phenothrin,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Phosmet,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Piperonyl butoxide,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Prodiamine,< MDL,,1.4,ng/g
STTD,7/26/2018 13:20,Prometon,< MDL,,2.7,ng/g
STTD,7/26/2018 13:20,Prometryn,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,Propanil,< MDL,,2.2,ng/g
STTD,7/26/2018 13:20,Propargite,< MDL,,2.2,ng/g
STTD,7/26/2018 13:20,Propiconazole,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Propyzamide,< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Pyridaben,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Resmethrin,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,Simazine,< MDL,,1.3,ng/g
STTD,7/26/2018 13:20,tau-Fluvalinate,< MDL,,1.2,ng/g
STTD,7/26/2018 13:20,Tebupirimfos,< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Tefluthrin,< MDL,,0.7,ng/g
STTD,7/26/2018 13:20,Tetraconazole,< MDL,,1.1,ng/g
STTD,7/26/2018 13:20,Tetramethrin,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Thiobencarb,< MDL,,0.6,ng/g
STTD,7/26/2018 13:20,Triadimefon,< MDL,,1.5,ng/g
STTD,7/26/2018 13:20,Triallate,< MDL,,1.4,ng/g
STTD,7/26/2018 13:20,Tribufos,< MDL,,2.2,ng/g
STTD,7/26/2018 13:20,Trifloxystrobin,< MDL,,1,ng/g
STTD,7/26/2018 13:20,Trifluralin,< MDL,,0.9,ng/g
STTD,7/26/2018 13:20,Zoxamide,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,"3,4-Dichloroaniline",24.5,,1.3,ng/g
SHR,8/9/2018 10:12,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Allethrin,< MDL,,1.7,ng/g
SHR,8/9/2018 10:12,Atrazine,< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Azoxystrobin,146,,0.9,ng/g
SHR,8/9/2018 10:12,Benfluralin,< MDL,,1.7,ng/g
SHR,8/9/2018 10:12,Bifenthrin,31.8,,0.6,ng/g
SHR,8/9/2018 10:12,Boscalid,5.3,,1.2,ng/g
SHR,8/9/2018 10:12,Butralin,< MDL,,1.6,ng/g
SHR,8/9/2018 10:12,Carbaryl,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Carbofuran,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Chlorpyrifos,14.9,,0.9,ng/g
SHR,8/9/2018 10:12,Clomazone,5.5,,2,ng/g
SHR,8/9/2018 10:12,Coumaphos,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Cycloate,< MDL,,0.8,ng/g
SHR,8/9/2018 10:12,Cyfluthrin,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,Cyhalofop-butyl,< MDL,,0.8,ng/g
SHR,8/9/2018 10:12,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
SHR,8/9/2018 10:12,Cypermethrin,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,DCPA,< MDL,,1.7,ng/g
SHR,8/9/2018 10:12,Deltamethrin,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,Diazinon,< MDL,,1.6,ng/g
SHR,8/9/2018 10:12,Dithiopyr,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,EPTC,< MDL,,0.8,ng/g
SHR,8/9/2018 10:12,Esfenvalerate,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Ethalfluralin,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Etofenprox,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Fenpropathrin,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Fenpyroximate,< MDL,,1.9,ng/g
SHR,8/9/2018 10:12,Fipronil,< MDL,,1.6,ng/g
SHR,8/9/2018 10:12,Desulfinylfipronil,< MDL,,1.8,ng/g
SHR,8/9/2018 10:12,Desulfinylfipronil amide,< MDL,,2,ng/g
SHR,8/9/2018 10:12,Fipronil sulfide,< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Fipronil sulfone,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Fludioxonil,< MDL,,2.5,ng/g
SHR,8/9/2018 10:12,Flufenacet,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Flumetralin,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Flutolanil,< MDL,,2.1,ng/g
SHR,8/9/2018 10:12,Hexazinone,4,,0.9,ng/g
SHR,8/9/2018 10:12,Iprodione,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Kresoxim-methyl,< MDL,,0.5,ng/g
SHR,8/9/2018 10:12,Malathion,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Metconazole,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Methoprene,< MDL,,1.6,ng/g
SHR,8/9/2018 10:12,Methyl parathion,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,Metolachlor,2.3,,0.7,ng/g
SHR,8/9/2018 10:12,Myclobutanil,< MDL,,1.7,ng/g
SHR,8/9/2018 10:12,Napropamide,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Novaluron,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,Oxadiazon,< MDL,,1.4,ng/g
SHR,8/9/2018 10:12,Oxyfluorfen,10.3,,1.9,ng/g
SHR,8/9/2018 10:12,"p,p'-DDD",9.5,,1,ng/g
SHR,8/9/2018 10:12,"p,p'-DDE",24.4,,1,ng/g
SHR,8/9/2018 10:12,"p,p'-DDT",4.6,,0.8,ng/g
SHR,8/9/2018 10:12,Pentachloroanisole,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,Pentachloronitrobenzene,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,Pendimethalin,14.9,,0.8,ng/g
SHR,8/9/2018 10:12,Permethrin,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Phenothrin,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Phosmet,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Piperonyl butoxide,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Prodiamine,< MDL,,1.4,ng/g
SHR,8/9/2018 10:12,Prometon,< MDL,,2.7,ng/g
SHR,8/9/2018 10:12,Prometryn,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,Propanil,26.9,,2.2,ng/g
SHR,8/9/2018 10:12,Propargite,< MDL,,2.2,ng/g
SHR,8/9/2018 10:12,Propiconazole,11.5,,1.1,ng/g
SHR,8/9/2018 10:12,Propyzamide,< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Pyridaben,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Resmethrin,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,Simazine,< MDL,,1.3,ng/g
SHR,8/9/2018 10:12,tau-Fluvalinate,< MDL,,1.2,ng/g
SHR,8/9/2018 10:12,Tebupirimfos,< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Tefluthrin,< MDL,,0.7,ng/g
SHR,8/9/2018 10:12,Tetraconazole,< MDL,,1.1,ng/g
SHR,8/9/2018 10:12,Tetramethrin,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Thiobencarb,76.4,,0.6,ng/g
SHR,8/9/2018 10:12,Triadimefon,< MDL,,1.5,ng/g
SHR,8/9/2018 10:12,Triallate,< MDL,,1.4,ng/g
SHR,8/9/2018 10:12,Tribufos,< MDL,,2.2,ng/g
SHR,8/9/2018 10:12,Trifloxystrobin,< MDL,,1,ng/g
SHR,8/9/2018 10:12,Trifluralin,< MDL,,0.9,ng/g
SHR,8/9/2018 10:12,Zoxamide,< MDL,,1.1,ng/g
STTD,8/8/2018 14:21,"3,4-Dichloroaniline",17,,1.3,ng/g
STTD,8/8/2018 14:21,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
STTD,8/8/2018 14:21,Allethrin,< MDL,,1.7,ng/g
STTD,8/8/2018 14:21,Atrazine,< MDL,,1.5,ng/g
STTD,8/8/2018 14:21,Azoxystrobin,7.9,,0.9,ng/g
STTD,8/8/2018 14:21,Benfluralin,< MDL,,1.7,ng/g
STTD,8/8/2018 14:21,Bifenthrin,3.1,,0.6,ng/g
STTD,8/8/2018 14:21,Boscalid,1.8,,1.2,ng/g
STTD,8/8/2018 14:21,Butralin,< MDL,,1.6,ng/g
STTD,8/8/2018 14:21,Carbaryl,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Carbofuran,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Chlorpyrifos,< MDL,,0.9,ng/g
STTD,8/8/2018 14:21,Clomazone,< MDL,,2,ng/g
STTD,8/8/2018 14:21,Coumaphos,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Cycloate,< MDL,,0.8,ng/g
STTD,8/8/2018 14:21,Cyfluthrin,< MDL,,1.3,ng/g
STTD,8/8/2018 14:21,Cyhalofop-butyl,< MDL,,0.8,ng/g
STTD,8/8/2018 14:21,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
STTD,8/8/2018 14:21,Cypermethrin,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,DCPA,< MDL,,1.7,ng/g
STTD,8/8/2018 14:21,Deltamethrin,< MDL,,1.3,ng/g
STTD,8/8/2018 14:21,Diazinon,< MDL,,1.6,ng/g
STTD,8/8/2018 14:21,Dithiopyr,< MDL,,1.3,ng/g
STTD,8/8/2018 14:21,EPTC,< MDL,,0.8,ng/g
STTD,8/8/2018 14:21,Esfenvalerate,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Ethalfluralin,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Etofenprox,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Fenpropathrin,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Fenpyroximate,< MDL,,1.9,ng/g
STTD,8/8/2018 14:21,Fipronil,< MDL,,1.6,ng/g
STTD,8/8/2018 14:21,Desulfinylfipronil,< MDL,,1.8,ng/g
STTD,8/8/2018 14:21,Desulfinylfipronil amide,< MDL,,2,ng/g
STTD,8/8/2018 14:21,Fipronil sulfide,< MDL,,1.5,ng/g
STTD,8/8/2018 14:21,Fipronil sulfone,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Fludioxonil,< MDL,,2.5,ng/g
STTD,8/8/2018 14:21,Flufenacet,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Flumetralin,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Flutolanil,< MDL,,2.1,ng/g
STTD,8/8/2018 14:21,Hexazinone,4,,0.9,ng/g
STTD,8/8/2018 14:21,Iprodione,< MDL,,0.9,ng/g
STTD,8/8/2018 14:21,Kresoxim-methyl,< MDL,,0.5,ng/g
STTD,8/8/2018 14:21,Malathion,< MDL,,1,ng/g
STTD,8/8/2018 14:21,Metconazole,< MDL,,1.2,ng/g
STTD,8/8/2018 14:21,Methoprene,< MDL,,1.6,ng/g
STTD,8/8/2018 14:21,Methyl parathion,< MDL,,1.1,ng/g
STTD,8/8/2018 14:21,Metolachlor,1,,0.7,ng/g
STTD,8/8/2018 14:21,Myclobutanil,< MDL,,1.7,ng/g
STTD,8/8/2018 14:21,Napropamide,< MDL,,0.9,ng/g
STTD,8/8/2018 14:21,Novaluron,< MDL,,1.1,ng/g
STTD,8/8/2018 14:21,Oxadiazon,< MDL,,1.4,ng/g
STTD,8/8/2018 14:21,Oxyfluorfen,< MDL,,1.9,ng/g
STTD,8/8/2018 14:21,"p,p'-DDD",2.3,,1,ng/g
STTD,8/8/2018 14:21,"p,p'-DDE",7.3,,1,ng/g
STTD,8/8/2018 14:21,"p,p'-DDT",< MDL,,0.8,ng/g
STTD,8/8/2018 14:21,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,8/8/2018 14:21,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,8/8/2018 14:21,Pendimethalin,2.3,,0.8,ng/g
