StationCode,DateTime,Analyte,Result,ResultQual,MDL,Units
RD22,7/19/2016 8:45,Fenamidone,< MDL,,203,ng/g
RD22,7/19/2016 8:45,Fenarimol,< MDL,,259,ng/g
RD22,7/19/2016 8:45,Fenbuconazole,< MDL,,207,ng/g
RD22,7/19/2016 8:45,Fenhexamid,< MDL,,303,ng/g
RD22,7/19/2016 8:45,Fenpropathrin,< MDL,,23.9,ng/g
RD22,7/19/2016 8:45,Fenpyroximate,< MDL,,207,ng/g
RD22,7/19/2016 8:45,Fenthion,< MDL,,219,ng/g
RD22,7/19/2016 8:45,Fipronil,< MDL,,116,ng/g
RD22,7/19/2016 8:45,Desulfinylfipronil,< MDL,,63.8,ng/g
RD22,7/19/2016 8:45,Desulfinylfipronil amide,< MDL,,128,ng/g
RD22,7/19/2016 8:45,Fipronil sulfide,< MDL,,71.7,ng/g
RD22,7/19/2016 8:45,Fipronil sulfone,< MDL,,139,ng/g
RD22,7/19/2016 8:45,Fluazinam,< MDL,,175,ng/g
RD22,7/19/2016 8:45,Fludioxonil,< MDL,,291,ng/g
RD22,7/19/2016 8:45,Flufenacet,< MDL,,187,ng/g
RD22,7/19/2016 8:45,Flumetralin,< MDL,,231,ng/g
RD22,7/19/2016 8:45,Fluopicolide,< MDL,,155,ng/g
RD22,7/19/2016 8:45,Fluopyram,< MDL,,151,ng/g
RD22,7/19/2016 8:45,Fluoxastrobin,< MDL,,379,ng/g
RD22,7/19/2016 8:45,Flusilazole,< MDL,,179,ng/g
RD22,7/19/2016 8:45,Flutolanil,< MDL,,175,ng/g
RD22,7/19/2016 8:45,Flutriafol,< MDL,,167,ng/g
RD22,7/19/2016 8:45,Fluxapyroxad,< MDL,,191,ng/g
RD22,7/19/2016 8:45,Hexazinone,< MDL,,335,ng/g
RD22,7/19/2016 8:45,Imazalil,< MDL,,418,ng/g
RD22,7/19/2016 8:45,Indoxacarb,< MDL,,195,ng/g
RD22,7/19/2016 8:45,Ipconazole,< MDL,,311,ng/g
RD22,7/19/2016 8:45,Iprodione,< MDL,,175,ng/g
RD22,7/19/2016 8:45,Kresoxim-methyl,< MDL,,159,ng/g
RD22,7/19/2016 8:45,Malathion,< MDL,,147,ng/g
RD22,7/19/2016 8:45,Malaoxon,< MDL,,199,ng/g
RD22,7/19/2016 8:45,Metalaxyl,< MDL,,203,ng/g
RD22,7/19/2016 8:45,Metconazole,< MDL,,207,ng/g
RD22,7/19/2016 8:45,Methidathion,< MDL,,287,ng/g
RD22,7/19/2016 8:45,Methoprene,< MDL,,255,ng/g
RD22,7/19/2016 8:45,Methyl parathion,< MDL,,135,ng/g
RD22,7/19/2016 8:45,Metolachlor,< MDL,,59.8,ng/g
RD22,7/19/2016 8:45,Molinate,< MDL,,128,ng/g
RD22,7/19/2016 8:45,Myclobutanil,< MDL,,239,ng/g
RD22,7/19/2016 8:45,Napropamide,< MDL,,327,ng/g
RD22,7/19/2016 8:45,Novaluron,< MDL,,116,ng/g
RD22,7/19/2016 8:45,Oxadiazon,< MDL,,83.7,ng/g
RD22,7/19/2016 8:45,Oxyfluorfen,< MDL,,124,ng/g
RD22,7/19/2016 8:45,"p,p'-DDD",< MDL,,163,ng/g
RD22,7/19/2016 8:45,"p,p'-DDE",< MDL,,143,ng/g
RD22,7/19/2016 8:45,"p,p'-DDT",< MDL,,159,ng/g
RD22,7/19/2016 8:45,Paclobutrazol,< MDL,,247,ng/g
RD22,7/19/2016 8:45,Piperonyl butoxide,< MDL,,91.6,ng/g
RD22,7/19/2016 8:45,Pentachloroanisole,< MDL,,187,ng/g
RD22,7/19/2016 8:45,Pentachloronitrobenzene,< MDL,,124,ng/g
RD22,7/19/2016 8:45,Pebulate,< MDL,,91.6,ng/g
RD22,7/19/2016 8:45,Pendimethalin,< MDL,,91.6,ng/g
RD22,7/19/2016 8:45,Permethrin,< MDL,,23.9,ng/g
RD22,7/19/2016 8:45,Phenothrin,< MDL,,39.8,ng/g
RD22,7/19/2016 8:45,Phosmet,< MDL,,175,ng/g
RD22,7/19/2016 8:45,Picoxystrobin,< MDL,,167,ng/g
RD22,7/19/2016 8:45,Prodiamine,< MDL,,207,ng/g
RD22,7/19/2016 8:45,Prometon,< MDL,,99.6,ng/g
RD22,7/19/2016 8:45,Prometryn,< MDL,,71.7,ng/g
RD22,7/19/2016 8:45,Propanil,< MDL,,402,ng/g
RD22,7/19/2016 8:45,Propargite,< MDL,,243,ng/g
RD22,7/19/2016 8:45,Propiconazole,< MDL,,199,ng/g
RD22,7/19/2016 8:45,Propyzamide,< MDL,,199,ng/g
RD22,7/19/2016 8:45,Pyraclostrobin,< MDL,,116,ng/g
RD22,7/19/2016 8:45,Pyridaben,< MDL,,215,ng/g
RD22,7/19/2016 8:45,Pyrimethanil,< MDL,,163,ng/g
RD22,7/19/2016 8:45,Quinoxyfen,< MDL,,131,ng/g
RD22,7/19/2016 8:45,Resmethrin,< MDL,,39.8,ng/g
RD22,7/19/2016 8:45,Sedaxane,< MDL,,207,ng/g
RD22,7/19/2016 8:45,Simazine,< MDL,,199,ng/g
RD22,7/19/2016 8:45,tau-Fluvalinate,< MDL,,27.9,ng/g
RD22,7/19/2016 8:45,Tebuconazole,< MDL,,147,ng/g
RD22,7/19/2016 8:45,Tebupirimfos,< MDL,,75.7,ng/g
RD22,7/19/2016 8:45,Tebupirimfos oxon,< MDL,,112,ng/g
RD22,7/19/2016 8:45,Tefluthrin,< MDL,,23.9,ng/g
RD22,7/19/2016 8:45,Tetraconazole,< MDL,,223,ng/g
RD22,7/19/2016 8:45,Tetradifon,< MDL,,151,ng/g
RD22,7/19/2016 8:45,Tetramethrin,< MDL,,19.9,ng/g
RD22,7/19/2016 8:45,Thiazopyr,< MDL,,163,ng/g
RD22,7/19/2016 8:45,Thiobencarb,< MDL,,75.7,ng/g
RD22,7/19/2016 8:45,Triadimefon,< MDL,,355,ng/g
RD22,7/19/2016 8:45,Triadimenol,< MDL,,319,ng/g
RD22,7/19/2016 8:45,Triallate,< MDL,,95.6,ng/g
RD22,7/19/2016 8:45,Tribufos,< MDL,,124,ng/g
RD22,7/19/2016 8:45,Trifloxystrobin,< MDL,,187,ng/g
RD22,7/19/2016 8:45,Triflumizole,< MDL,,243,ng/g
RD22,7/19/2016 8:45,Trifluralin,< MDL,,83.7,ng/g
RD22,7/19/2016 8:45,Triticonazole,< MDL,,275,ng/g
RD22,7/19/2016 8:45,Zoxamide,< MDL,,139,ng/g
LIS,7/19/2016 9:47,"3,4-Dichloroaniline",< MDL,,273,ng/g
LIS,7/19/2016 9:47,"3,5-Dichloroaniline",< MDL,,250,ng/g
LIS,7/19/2016 9:47,Acibenzolar-S-methyl,< MDL,,98.8,ng/g
LIS,7/19/2016 9:47,Alachlor,< MDL,,56,ng/g
LIS,7/19/2016 9:47,Allethrin,< MDL,,32.9,ng/g
LIS,7/19/2016 9:47,Atrazine,< MDL,,75.7,ng/g
LIS,7/19/2016 9:47,Azinphos-methyl,< MDL,,309,ng/g
LIS,7/19/2016 9:47,Azinphos-methyl oxygen analog,< MDL,,309,ng/g
LIS,7/19/2016 9:47,Azoxystrobin,< MDL,,102,ng/g
LIS,7/19/2016 9:47,Benfluralin,< MDL,,65.8,ng/g
LIS,7/19/2016 9:47,Bifenthrin,< MDL,,23,ng/g
LIS,7/19/2016 9:47,Boscalid,< MDL,,92.2,ng/g
LIS,7/19/2016 9:47,Bromoconazole,< MDL,,105,ng/g
LIS,7/19/2016 9:47,Butralin,< MDL,,85.6,ng/g
LIS,7/19/2016 9:47,Butylate,< MDL,,59.3,ng/g
LIS,7/19/2016 9:47,Captan,< MDL,,336,ng/g
LIS,7/19/2016 9:47,Carbaryl,< MDL,,214,ng/g
LIS,7/19/2016 9:47,Carbofuran,< MDL,,102,ng/g
LIS,7/19/2016 9:47,Chlorothalonil,< MDL,,135,ng/g
LIS,7/19/2016 9:47,Chlorpyrifos,< MDL,,69.1,ng/g
LIS,7/19/2016 9:47,Chlorpyrifos oxon,< MDL,,165,ng/g
LIS,7/19/2016 9:47,Clomazone,< MDL,,82.3,ng/g
LIS,7/19/2016 9:47,Coumaphos,< MDL,,102,ng/g
LIS,7/19/2016 9:47,Cycloate,< MDL,,36.2,ng/g
LIS,7/19/2016 9:47,Cyfluthrin,< MDL,,32.9,ng/g
LIS,7/19/2016 9:47,Cyhalofop-butyl,< MDL,,62.5,ng/g
LIS,7/19/2016 9:47,Cyhalothrin (all isomers),< MDL,,16.5,ng/g
LIS,7/19/2016 9:47,Cypermethrin,< MDL,,32.9,ng/g
LIS,7/19/2016 9:47,Cyproconazole,< MDL,,155,ng/g
LIS,7/19/2016 9:47,Cyprodinil,< MDL,,244,ng/g
LIS,7/19/2016 9:47,DCPA,< MDL,,65.8,ng/g
LIS,7/19/2016 9:47,Deltamethrin,< MDL,,19.8,ng/g
LIS,7/19/2016 9:47,Diazinon,< MDL,,29.6,ng/g
LIS,7/19/2016 9:47,Diazoxon,< MDL,,165,ng/g
LIS,7/19/2016 9:47,Difenoconazole,< MDL,,346,ng/g
LIS,7/19/2016 9:47,Dimethomorph,< MDL,,198,ng/g
LIS,7/19/2016 9:47,Dithiopyr,< MDL,,52.7,ng/g
LIS,7/19/2016 9:47,EPTC,< MDL,,49.4,ng/g
LIS,7/19/2016 9:47,Esfenvalerate,< MDL,,16.5,ng/g
LIS,7/19/2016 9:47,Ethalfluralin,< MDL,,98.8,ng/g
LIS,7/19/2016 9:47,Etofenprox,< MDL,,72.4,ng/g
LIS,7/19/2016 9:47,Famoxadone,< MDL,,82.3,ng/g
LIS,7/19/2016 9:47,Fenamidone,< MDL,,168,ng/g
LIS,7/19/2016 9:47,Fenarimol,< MDL,,214,ng/g
LIS,7/19/2016 9:47,Fenbuconazole,< MDL,,171,ng/g
LIS,7/19/2016 9:47,Fenhexamid,< MDL,,250,ng/g
LIS,7/19/2016 9:47,Fenpropathrin,< MDL,,19.8,ng/g
LIS,7/19/2016 9:47,Fenpyroximate,< MDL,,171,ng/g
LIS,7/19/2016 9:47,Fenthion,< MDL,,181,ng/g
LIS,7/19/2016 9:47,Fipronil,< MDL,,95.5,ng/g
LIS,7/19/2016 9:47,Desulfinylfipronil,< MDL,,52.7,ng/g
LIS,7/19/2016 9:47,Desulfinylfipronil amide,< MDL,,105,ng/g
LIS,7/19/2016 9:47,Fipronil sulfide,< MDL,,59.3,ng/g
LIS,7/19/2016 9:47,Fipronil sulfone,< MDL,,115,ng/g
LIS,7/19/2016 9:47,Fluazinam,< MDL,,145,ng/g
LIS,7/19/2016 9:47,Fludioxonil,< MDL,,240,ng/g
LIS,7/19/2016 9:47,Flufenacet,< MDL,,155,ng/g
LIS,7/19/2016 9:47,Flumetralin,< MDL,,191,ng/g
LIS,7/19/2016 9:47,Fluopicolide,< MDL,,128,ng/g
LIS,7/19/2016 9:47,Fluopyram,< MDL,,125,ng/g
LIS,7/19/2016 9:47,Fluoxastrobin,< MDL,,313,ng/g
LIS,7/19/2016 9:47,Flusilazole,< MDL,,148,ng/g
LIS,7/19/2016 9:47,Flutolanil,< MDL,,145,ng/g
LIS,7/19/2016 9:47,Flutriafol,< MDL,,138,ng/g
LIS,7/19/2016 9:47,Fluxapyroxad,< MDL,,158,ng/g
LIS,7/19/2016 9:47,Hexazinone,< MDL,,277,ng/g
LIS,7/19/2016 9:47,Imazalil,< MDL,,346,ng/g
LIS,7/19/2016 9:47,Indoxacarb,< MDL,,161,ng/g
LIS,7/19/2016 9:47,Ipconazole,< MDL,,257,ng/g
LIS,7/19/2016 9:47,Iprodione,< MDL,,145,ng/g
LIS,7/19/2016 9:47,Kresoxim-methyl,< MDL,,132,ng/g
LIS,7/19/2016 9:47,Malathion,< MDL,,122,ng/g
LIS,7/19/2016 9:47,Malaoxon,< MDL,,165,ng/g
LIS,7/19/2016 9:47,Metalaxyl,< MDL,,168,ng/g
LIS,7/19/2016 9:47,Metconazole,< MDL,,171,ng/g
LIS,7/19/2016 9:47,Methidathion,< MDL,,237,ng/g
LIS,7/19/2016 9:47,Methoprene,< MDL,,211,ng/g
LIS,7/19/2016 9:47,Methyl parathion,< MDL,,112,ng/g
LIS,7/19/2016 9:47,Metolachlor,< MDL,,49.4,ng/g
LIS,7/19/2016 9:47,Molinate,< MDL,,105,ng/g
LIS,7/19/2016 9:47,Myclobutanil,< MDL,,198,ng/g
LIS,7/19/2016 9:47,Napropamide,< MDL,,270,ng/g
LIS,7/19/2016 9:47,Novaluron,< MDL,,95.5,ng/g
LIS,7/19/2016 9:47,Oxadiazon,< MDL,,69.1,ng/g
LIS,7/19/2016 9:47,Oxyfluorfen,< MDL,,102,ng/g
LIS,7/19/2016 9:47,"p,p'-DDD",< MDL,,135,ng/g
LIS,7/19/2016 9:47,"p,p'-DDE",< MDL,,119,ng/g
LIS,7/19/2016 9:47,"p,p'-DDT",< MDL,,132,ng/g
LIS,7/19/2016 9:47,Paclobutrazol,< MDL,,204,ng/g
LIS,7/19/2016 9:47,Piperonyl butoxide,< MDL,,75.7,ng/g
LIS,7/19/2016 9:47,Pentachloroanisole,< MDL,,155,ng/g
LIS,7/19/2016 9:47,Pentachloronitrobenzene,< MDL,,102,ng/g
LIS,7/19/2016 9:47,Pebulate,< MDL,,75.7,ng/g
LIS,7/19/2016 9:47,Pendimethalin,< MDL,,75.7,ng/g
LIS,7/19/2016 9:47,Permethrin,< MDL,,19.8,ng/g
LIS,7/19/2016 9:47,Phenothrin,< MDL,,32.9,ng/g
LIS,7/19/2016 9:47,Phosmet,< MDL,,145,ng/g
LIS,7/19/2016 9:47,Picoxystrobin,< MDL,,138,ng/g
LIS,7/19/2016 9:47,Prodiamine,< MDL,,171,ng/g
LIS,7/19/2016 9:47,Prometon,< MDL,,82.3,ng/g
LIS,7/19/2016 9:47,Prometryn,< MDL,,59.3,ng/g
LIS,7/19/2016 9:47,Propanil,< MDL,,332,ng/g
LIS,7/19/2016 9:47,Propargite,< MDL,,201,ng/g
LIS,7/19/2016 9:47,Propiconazole,< MDL,,165,ng/g
LIS,7/19/2016 9:47,Propyzamide,< MDL,,165,ng/g
LIS,7/19/2016 9:47,Pyraclostrobin,< MDL,,95.5,ng/g
LIS,7/19/2016 9:47,Pyridaben,< MDL,,178,ng/g
LIS,7/19/2016 9:47,Pyrimethanil,< MDL,,135,ng/g
LIS,7/19/2016 9:47,Quinoxyfen,< MDL,,109,ng/g
LIS,7/19/2016 9:47,Resmethrin,< MDL,,32.9,ng/g
LIS,7/19/2016 9:47,Sedaxane,< MDL,,171,ng/g
LIS,7/19/2016 9:47,Simazine,< MDL,,165,ng/g
LIS,7/19/2016 9:47,tau-Fluvalinate,< MDL,,23,ng/g
LIS,7/19/2016 9:47,Tebuconazole,< MDL,,122,ng/g
LIS,7/19/2016 9:47,Tebupirimfos,< MDL,,62.5,ng/g
LIS,7/19/2016 9:47,Tebupirimfos oxon,< MDL,,92.2,ng/g
LIS,7/19/2016 9:47,Tefluthrin,< MDL,,19.8,ng/g
LIS,7/19/2016 9:47,Tetraconazole,< MDL,,184,ng/g
LIS,7/19/2016 9:47,Tetradifon,< MDL,,125,ng/g
LIS,7/19/2016 9:47,Tetramethrin,< MDL,,16.5,ng/g
LIS,7/19/2016 9:47,Thiazopyr,< MDL,,135,ng/g
LIS,7/19/2016 9:47,Thiobencarb,< MDL,,62.5,ng/g
LIS,7/19/2016 9:47,Triadimefon,< MDL,,293,ng/g
LIS,7/19/2016 9:47,Triadimenol,< MDL,,263,ng/g
LIS,7/19/2016 9:47,Triallate,< MDL,,79,ng/g
LIS,7/19/2016 9:47,Tribufos,< MDL,,102,ng/g
LIS,7/19/2016 9:47,Trifloxystrobin,< MDL,,155,ng/g
LIS,7/19/2016 9:47,Triflumizole,< MDL,,201,ng/g
LIS,7/19/2016 9:47,Trifluralin,< MDL,,69.1,ng/g
LIS,7/19/2016 9:47,Triticonazole,< MDL,,227,ng/g
LIS,7/19/2016 9:47,Zoxamide,< MDL,,115,ng/g
BL5,7/19/2016 11:42,"3,4-Dichloroaniline",< MDL,,147,ng/g
BL5,7/19/2016 11:42,"3,5-Dichloroaniline",< MDL,,135,ng/g
BL5,7/19/2016 11:42,Acibenzolar-S-methyl,< MDL,,53.1,ng/g
BL5,7/19/2016 11:42,Alachlor,< MDL,,30.1,ng/g
BL5,7/19/2016 11:42,Allethrin,< MDL,,17.7,ng/g
BL5,7/19/2016 11:42,Atrazine,< MDL,,40.7,ng/g
BL5,7/19/2016 11:42,Azinphos-methyl,< MDL,,166,ng/g
BL5,7/19/2016 11:42,Azinphos-methyl oxygen analog,< MDL,,166,ng/g
BL5,7/19/2016 11:42,Azoxystrobin,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,Benfluralin,< MDL,,35.4,ng/g
BL5,7/19/2016 11:42,Bifenthrin,< MDL,,12.4,ng/g
BL5,7/19/2016 11:42,Boscalid,< MDL,,49.6,ng/g
BL5,7/19/2016 11:42,Bromoconazole,< MDL,,56.6,ng/g
BL5,7/19/2016 11:42,Butralin,< MDL,,46,ng/g
BL5,7/19/2016 11:42,Butylate,< MDL,,31.9,ng/g
BL5,7/19/2016 11:42,Captan,< MDL,,181,ng/g
BL5,7/19/2016 11:42,Carbaryl,< MDL,,115,ng/g
BL5,7/19/2016 11:42,Carbofuran,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,Chlorothalonil,< MDL,,72.6,ng/g
BL5,7/19/2016 11:42,Chlorpyrifos,< MDL,,37.2,ng/g
BL5,7/19/2016 11:42,Chlorpyrifos oxon,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,Clomazone,< MDL,,44.3,ng/g
BL5,7/19/2016 11:42,Coumaphos,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,Cycloate,< MDL,,19.5,ng/g
BL5,7/19/2016 11:42,Cyfluthrin,< MDL,,17.7,ng/g
BL5,7/19/2016 11:42,Cyhalofop-butyl,< MDL,,33.6,ng/g
BL5,7/19/2016 11:42,Cyhalothrin (all isomers),< MDL,,8.9,ng/g
BL5,7/19/2016 11:42,Cypermethrin,< MDL,,17.7,ng/g
BL5,7/19/2016 11:42,Cyproconazole,< MDL,,83.2,ng/g
BL5,7/19/2016 11:42,Cyprodinil,< MDL,,131,ng/g
BL5,7/19/2016 11:42,DCPA,< MDL,,35.4,ng/g
BL5,7/19/2016 11:42,Deltamethrin,< MDL,,10.6,ng/g
BL5,7/19/2016 11:42,Diazinon,< MDL,,15.9,ng/g
BL5,7/19/2016 11:42,Diazoxon,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,Difenoconazole,< MDL,,186,ng/g
BL5,7/19/2016 11:42,Dimethomorph,< MDL,,106,ng/g
BL5,7/19/2016 11:42,Dithiopyr,< MDL,,28.3,ng/g
BL5,7/19/2016 11:42,EPTC,< MDL,,26.6,ng/g
BL5,7/19/2016 11:42,Esfenvalerate,< MDL,,8.9,ng/g
BL5,7/19/2016 11:42,Ethalfluralin,< MDL,,53.1,ng/g
BL5,7/19/2016 11:42,Etofenprox,< MDL,,38.9,ng/g
BL5,7/19/2016 11:42,Famoxadone,< MDL,,44.3,ng/g
BL5,7/19/2016 11:42,Fenamidone,< MDL,,90.3,ng/g
BL5,7/19/2016 11:42,Fenarimol,< MDL,,115,ng/g
BL5,7/19/2016 11:42,Fenbuconazole,< MDL,,92.1,ng/g
BL5,7/19/2016 11:42,Fenhexamid,< MDL,,135,ng/g
BL5,7/19/2016 11:42,Fenpropathrin,< MDL,,10.6,ng/g
BL5,7/19/2016 11:42,Fenpyroximate,< MDL,,92.1,ng/g
BL5,7/19/2016 11:42,Fenthion,< MDL,,97.4,ng/g
BL5,7/19/2016 11:42,Fipronil,< MDL,,51.3,ng/g
BL5,7/19/2016 11:42,Desulfinylfipronil,< MDL,,28.3,ng/g
BL5,7/19/2016 11:42,Desulfinylfipronil amide,< MDL,,56.6,ng/g
BL5,7/19/2016 11:42,Fipronil sulfide,< MDL,,31.9,ng/g
BL5,7/19/2016 11:42,Fipronil sulfone,< MDL,,62,ng/g
BL5,7/19/2016 11:42,Fluazinam,< MDL,,77.9,ng/g
BL5,7/19/2016 11:42,Fludioxonil,< MDL,,129,ng/g
BL5,7/19/2016 11:42,Flufenacet,< MDL,,83.2,ng/g
BL5,7/19/2016 11:42,Flumetralin,< MDL,,103,ng/g
BL5,7/19/2016 11:42,Fluopicolide,< MDL,,69,ng/g
BL5,7/19/2016 11:42,Fluopyram,< MDL,,67.3,ng/g
BL5,7/19/2016 11:42,Fluoxastrobin,< MDL,,168,ng/g
BL5,7/19/2016 11:42,Flusilazole,< MDL,,79.7,ng/g
BL5,7/19/2016 11:42,Flutolanil,< MDL,,77.9,ng/g
BL5,7/19/2016 11:42,Flutriafol,< MDL,,74.4,ng/g
BL5,7/19/2016 11:42,Fluxapyroxad,< MDL,,85,ng/g
BL5,7/19/2016 11:42,Hexazinone,< MDL,,149,ng/g
BL5,7/19/2016 11:42,Imazalil,< MDL,,186,ng/g
BL5,7/19/2016 11:42,Indoxacarb,< MDL,,86.7,ng/g
BL5,7/19/2016 11:42,Ipconazole,< MDL,,138,ng/g
BL5,7/19/2016 11:42,Iprodione,< MDL,,77.9,ng/g
BL5,7/19/2016 11:42,Kresoxim-methyl,< MDL,,70.8,ng/g
BL5,7/19/2016 11:42,Malathion,< MDL,,65.5,ng/g
BL5,7/19/2016 11:42,Malaoxon,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,Metalaxyl,< MDL,,90.3,ng/g
BL5,7/19/2016 11:42,Metconazole,< MDL,,92.1,ng/g
BL5,7/19/2016 11:42,Methidathion,< MDL,,127,ng/g
BL5,7/19/2016 11:42,Methoprene,< MDL,,113,ng/g
BL5,7/19/2016 11:42,Methyl parathion,< MDL,,60.2,ng/g
BL5,7/19/2016 11:42,Metolachlor,< MDL,,26.6,ng/g
BL5,7/19/2016 11:42,Molinate,< MDL,,56.6,ng/g
BL5,7/19/2016 11:42,Myclobutanil,< MDL,,106,ng/g
BL5,7/19/2016 11:42,Napropamide,< MDL,,145,ng/g
BL5,7/19/2016 11:42,Novaluron,< MDL,,51.3,ng/g
BL5,7/19/2016 11:42,Oxadiazon,< MDL,,37.2,ng/g
BL5,7/19/2016 11:42,Oxyfluorfen,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,"p,p'-DDD",< MDL,,72.6,ng/g
BL5,7/19/2016 11:42,"p,p'-DDE",< MDL,,63.7,ng/g
BL5,7/19/2016 11:42,"p,p'-DDT",< MDL,,70.8,ng/g
BL5,7/19/2016 11:42,Paclobutrazol,< MDL,,110,ng/g
BL5,7/19/2016 11:42,Piperonyl butoxide,< MDL,,40.7,ng/g
BL5,7/19/2016 11:42,Pentachloroanisole,< MDL,,83.2,ng/g
BL5,7/19/2016 11:42,Pentachloronitrobenzene,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,Pebulate,< MDL,,40.7,ng/g
BL5,7/19/2016 11:42,Pendimethalin,< MDL,,40.7,ng/g
BL5,7/19/2016 11:42,Permethrin,< MDL,,10.6,ng/g
BL5,7/19/2016 11:42,Phenothrin,< MDL,,17.7,ng/g
BL5,7/19/2016 11:42,Phosmet,< MDL,,77.9,ng/g
BL5,7/19/2016 11:42,Picoxystrobin,< MDL,,74.4,ng/g
BL5,7/19/2016 11:42,Prodiamine,< MDL,,92.1,ng/g
BL5,7/19/2016 11:42,Prometon,< MDL,,44.3,ng/g
BL5,7/19/2016 11:42,Prometryn,< MDL,,31.9,ng/g
BL5,7/19/2016 11:42,Propanil,< MDL,,179,ng/g
BL5,7/19/2016 11:42,Propargite,< MDL,,108,ng/g
BL5,7/19/2016 11:42,Propiconazole,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,Propyzamide,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,Pyraclostrobin,< MDL,,51.3,ng/g
BL5,7/19/2016 11:42,Pyridaben,< MDL,,95.6,ng/g
BL5,7/19/2016 11:42,Pyrimethanil,< MDL,,72.6,ng/g
BL5,7/19/2016 11:42,Quinoxyfen,< MDL,,58.4,ng/g
BL5,7/19/2016 11:42,Resmethrin,< MDL,,17.7,ng/g
BL5,7/19/2016 11:42,Sedaxane,< MDL,,92.1,ng/g
BL5,7/19/2016 11:42,Simazine,< MDL,,88.5,ng/g
BL5,7/19/2016 11:42,tau-Fluvalinate,< MDL,,12.4,ng/g
BL5,7/19/2016 11:42,Tebuconazole,< MDL,,65.5,ng/g
BL5,7/19/2016 11:42,Tebupirimfos,< MDL,,33.6,ng/g
BL5,7/19/2016 11:42,Tebupirimfos oxon,< MDL,,49.6,ng/g
BL5,7/19/2016 11:42,Tefluthrin,< MDL,,10.6,ng/g
BL5,7/19/2016 11:42,Tetraconazole,< MDL,,99.1,ng/g
BL5,7/19/2016 11:42,Tetradifon,< MDL,,67.3,ng/g
BL5,7/19/2016 11:42,Tetramethrin,< MDL,,8.9,ng/g
BL5,7/19/2016 11:42,Thiazopyr,< MDL,,72.6,ng/g
BL5,7/19/2016 11:42,Thiobencarb,< MDL,,33.6,ng/g
BL5,7/19/2016 11:42,Triadimefon,< MDL,,158,ng/g
BL5,7/19/2016 11:42,Triadimenol,< MDL,,142,ng/g
BL5,7/19/2016 11:42,Triallate,< MDL,,42.5,ng/g
BL5,7/19/2016 11:42,Tribufos,< MDL,,54.9,ng/g
BL5,7/19/2016 11:42,Trifloxystrobin,< MDL,,83.2,ng/g
BL5,7/19/2016 11:42,Triflumizole,< MDL,,108,ng/g
BL5,7/19/2016 11:42,Trifluralin,< MDL,,37.2,ng/g
BL5,7/19/2016 11:42,Triticonazole,< MDL,,122,ng/g
BL5,7/19/2016 11:42,Zoxamide,< MDL,,62,ng/g
RCS,7/28/2016 8:10,"3,4-Dichloroaniline",< MDL,,220,ng/g
RCS,7/28/2016 8:10,"3,5-Dichloroaniline",< MDL,,202,ng/g
RCS,7/28/2016 8:10,Acibenzolar-S-methyl,< MDL,,79.6,ng/g
RCS,7/28/2016 8:10,Alachlor,< MDL,,45.1,ng/g
RCS,7/28/2016 8:10,Allethrin,< MDL,,26.5,ng/g
RCS,7/28/2016 8:10,Atrazine,< MDL,,61,ng/g
RCS,7/28/2016 8:10,Azinphos-methyl,< MDL,,249,ng/g
RCS,7/28/2016 8:10,Azinphos-methyl oxygen analog,< MDL,,249,ng/g
RCS,7/28/2016 8:10,Azoxystrobin,< MDL,,82.2,ng/g
RCS,7/28/2016 8:10,Benfluralin,< MDL,,53.1,ng/g
RCS,7/28/2016 8:10,Bifenthrin,< MDL,,18.6,ng/g
RCS,7/28/2016 8:10,Boscalid,< MDL,,74.3,ng/g
RCS,7/28/2016 8:10,Bromoconazole,< MDL,,84.9,ng/g
RCS,7/28/2016 8:10,Butralin,< MDL,,69,ng/g
RCS,7/28/2016 8:10,Butylate,< MDL,,47.8,ng/g
RCS,7/28/2016 8:10,Captan,< MDL,,271,ng/g
RCS,7/28/2016 8:10,Carbaryl,< MDL,,172,ng/g
RCS,7/28/2016 8:10,Carbofuran,< MDL,,82.2,ng/g
RCS,7/28/2016 8:10,Chlorothalonil,< MDL,,109,ng/g
RCS,7/28/2016 8:10,Chlorpyrifos,< MDL,,55.7,ng/g
RCS,7/28/2016 8:10,Chlorpyrifos oxon,< MDL,,133,ng/g
RCS,7/28/2016 8:10,Clomazone,< MDL,,66.3,ng/g
RCS,7/28/2016 8:10,Coumaphos,< MDL,,82.2,ng/g
RCS,7/28/2016 8:10,Cycloate,< MDL,,29.2,ng/g
RCS,7/28/2016 8:10,Cyfluthrin,< MDL,,26.5,ng/g
RCS,7/28/2016 8:10,Cyhalofop-butyl,< MDL,,50.4,ng/g
RCS,7/28/2016 8:10,Cyhalothrin (all isomers),< MDL,,13.3,ng/g
