StationCode,Date,Flow
LIB,2014-10-01,401.26975
LIB,2014-10-02,-73.90033333333334
LIB,2014-10-03,-352.5704166666667
LIB,2014-10-04,-478.93058333333335
LIB,2014-10-05,-695.2778333333333
LIB,2014-10-06,-914.6839166666666
LIB,2014-10-07,-942.069875
LIB,2014-10-08,-939.012
LIB,2014-10-09,-848.82825
LIB,2014-10-10,-624.7507083333334
LIB,2014-10-11,-303.962
LIB,2014-10-12,-54.902499999999996
LIB,2014-10-13,-853.050875
LIB,2014-10-14,-967.698125
LIB,2014-10-15,-185.687125
LIB,2014-10-16,-93.73529166666667
LIB,2014-10-17,-168.41554166666666
LIB,2014-10-18,-481.1012083333333
LIB,2014-10-19,-697.5673333333333
LIB,2014-10-20,-560.535125
LIB,2014-10-21,-285.64320833333335
LIB,2014-10-22,-577.9589583333334
LIB,2014-10-23,-501.851625
LIB,2014-10-24,-755.008875
LIB,2014-10-25,-872.0992083333333
LIB,2014-10-26,-208.74866666666668
LIB,2014-10-27,-380.0002083333333
LIB,2014-10-28,-488.27825
LIB,2014-10-29,-554.2435833333333
LIB,2014-10-30,-784.5495384615385
LIB,2014-11-03,-457.8645
LIB,2014-11-04,-670.8648333333333
LIB,2014-11-05,-900.0175
LIB,2014-11-06,-900.5690416666666
LIB,2014-11-07,-822.375625
LIB,2014-11-08,-781.37575
LIB,2015-07-06,-1777.5
LIB,2015-07-07,-1802.5
LIB,2015-07-08,-2052.9166666666665
LIB,2015-07-09,-1987.5
LIB,2015-07-10,-2037.9166666666667
LIB,2015-07-11,-2103.3333333333335
LIB,2015-07-12,-1993.75
LIB,2015-07-13,-1945
LIB,2015-07-14,-1884.1666666666667
LIB,2015-07-15,-1924.1666666666667
LIB,2015-07-16,-1995
LIB,2015-07-17,-1967.5
LIB,2015-07-18,-1761.6666666666667
LIB,2015-07-19,-1355
LIB,2015-07-20,-1647.0833333333333
LIB,2015-07-21,-2010.8333333333333
LIB,2015-07-22,-2170.8333333333335
LIB,2015-07-23,-1724.1666666666667
LIB,2015-07-24,-1573.75
LIB,2015-07-25,-1776.6666666666667
LIB,2015-07-26,-1955.8333333333333
LIB,2015-07-27,-1773.75
LIB,2015-07-28,-1821.25
LIB,2015-07-29,-1961.25
LIB,2015-07-30,-2037.9166666666667
LIB,2015-07-31,-2155.4166666666665
LIB,2015-08-01,-2268.75
LIB,2015-08-02,-2171.6666666666665
LIB,2015-08-03,-1886.25
LIB,2015-08-04,-1479.5833333333333
LIB,2015-08-05,-1624.1666666666667
LIB,2015-08-06,-1977.0833333333333
LIB,2015-08-07,-2058.3333333333335
LIB,2015-08-08,-1814.5833333333333
LIB,2015-08-09,-1814.5833333333333
LIB,2015-08-10,-2092.0833333333335
LIB,2015-08-11,-1891.25
LIB,2015-08-12,-1744.1666666666667
LIB,2015-08-13,-1710.8333333333333
LIB,2015-08-14,-1455.4166666666667
LIB,2015-08-15,-1435.4166666666667
LIB,2015-08-16,-1449.1666666666667
LIB,2015-08-17,-1710.8333333333333
LIB,2015-08-18,-1935.4166666666667
LIB,2015-08-19,-1816.25
LIB,2015-08-20,-1680.4166666666667
LIB,2015-08-21,-1758.3333333333333
LIB,2015-08-22,-1643.3333333333333
LIB,2015-08-23,-1544.1666666666667
LIB,2015-08-24,-1469.5833333333333
LIB,2015-08-25,-1529.5833333333333
LIB,2015-08-26,-1574.1666666666667
LIB,2015-08-27,-1642.5
LIB,2015-08-28,-1937.5
LIB,2015-08-29,-1797.5
LIB,2015-08-30,-1655.4166666666667
LIB,2015-08-31,-1700.8333333333333
LIB,2015-09-01,-1691.25
LIB,2015-09-02,-1703.75
LIB,2015-09-03,-1694.1666666666667
LIB,2015-09-04,-1597.0833333333333
LIB,2015-09-05,-1187.9166666666667
LIB,2015-09-06,-1398.3333333333333
LIB,2015-09-07,-1487.0833333333333
LIB,2015-09-08,-1557.5
LIB,2015-09-09,-1545.8333333333333
LIB,2015-09-10,-1487.0833333333333
LIB,2015-09-11,-1614.1666666666667
LIB,2015-09-12,-1636.25
LIB,2015-09-13,-1736.25
LIB,2015-09-14,-1677.0833333333333
LIB,2015-09-15,-1470.4166666666667
LIB,2015-09-16,-1312.0833333333333
LIB,2015-09-17,-1272.9166666666667
LIB,2015-09-18,-1245.8333333333333
LIB,2015-09-19,-1235.8333333333333
LIB,2015-09-20,-1309.2857142857142
LIB,2015-09-26,-1635
LIB,2015-09-27,-1773.3333333333333
LIB,2015-09-28,-1918.75
LIB,2015-09-29,-1799.1666666666667
LIB,2015-09-30,-1562.9166666666667
LIB,2015-10-01,-1552.5
LIB,2015-10-02,-1598.3333333333333
LIB,2015-10-03,-1841.25
LIB,2015-10-04,-1627.0833333333333
LIB,2015-10-05,-1392.5
LIB,2015-10-06,-1253.75
LIB,2015-10-07,-1409.1666666666667
LIB,2015-10-08,-1444.5833333333333
LIB,2015-10-09,-1429.5833333333333
LIB,2015-10-10,-1493.75
LIB,2015-10-11,-1454.1666666666667
LIB,2015-10-12,-1533.3333333333333
LIB,2015-10-13,-1628.3333333333333
LIB,2015-10-14,-1795.8333333333333
LIB,2015-10-15,-1739.5833333333333
LIB,2015-10-16,-1708.3333333333333
LIB,2015-10-17,-1690.8333333333333
LIB,2015-10-18,-1443.75
LIB,2015-10-19,-1169.1666666666667
LIB,2015-10-20,-1032.75
LIB,2015-10-21,-1354.1666666666667
LIB,2015-10-22,-1472.5
LIB,2015-10-23,-1503.3333333333333
LIB,2015-10-24,-1541.25
LIB,2015-10-25,-1476.6666666666667
LIB,2015-10-26,-1478.75
LIB,2015-10-27,-1686.25
LIB,2015-10-28,-1504.1666666666667
LIB,2015-10-29,-802.5833333333334
LIB,2015-10-30,-867.375
LIB,2015-10-31,-1238.3333333333333
LIB,2015-11-01,-1115
LIB,2015-11-02,-886.7916666666666
LIB,2015-11-03,-492
LIB,2015-11-04,-212.08333333333334
LIB,2015-11-05,-593.7916666666666
LIB,2015-11-06,-904.75
LIB,2015-11-07,-1182.0833333333333
LIB,2015-11-08,-1398.3333333333333
LIB,2015-11-09,-1310
LIB,2015-11-10,-784.25
LIB,2015-11-11,-817.8333333333334
LIB,2015-11-12,-1169.5833333333333
LIB,2015-11-13,-1260.4166666666667
LIB,2015-11-14,-1582.9166666666667
LIB,2015-11-15,-1293.0416666666667
LIB,2015-11-16,-73.65166666666667
LIB,2016-05-29,-1500.4166666666667
LIB,2016-05-30,-1567.0833333333333
LIB,2016-05-31,-1801.6666666666667
LIB,2016-06-01,-1800
LIB,2016-06-02,-1555.4166666666667
LIB,2016-06-03,-1592.9166666666667
LIB,2016-06-04,-1905.4166666666667
LIB,2016-06-05,-2002
LIB,2016-06-16,-1286.875
LIB,2016-06-17,-1417.0833333333333
LIB,2016-06-18,-1159.5833333333333
LIB,2016-06-19,-1400
LIB,2016-06-20,-1501.6666666666667
LIB,2016-06-21,-1593.75
LIB,2016-06-22,-1582.9166666666667
LIB,2016-06-23,-1675
LIB,2016-06-24,-1363.75
LIB,2016-06-25,-1272.0833333333333
LIB,2016-06-26,-1266.6666666666667
LIB,2016-06-27,-1302.0833333333333
LIB,2016-06-28,-1428.75
LIB,2016-06-29,-1598.3333333333333
LIB,2016-06-30,-1633.3333333333333
LIB,2016-07-01,-1879.1666666666667
LIB,2016-07-02,-1964.1666666666667
LIB,2016-07-03,-1723.3333333333333
LIB,2016-07-04,-1730
LIB,2016-07-05,-1685
LIB,2016-07-06,-1280.8333333333333
LIB,2016-07-07,-1258.75
LIB,2016-07-08,-1335.8333333333333
LIB,2016-07-09,-1387.5
LIB,2016-07-10,-1127.5
LIB,2016-07-11,-1150.4166666666667
LIB,2016-07-12,-1275.8333333333333
LIB,2016-07-13,-1318.3333333333333
LIB,2016-07-14,-1531.6666666666667
LIB,2016-07-15,-1692.0833333333333
LIB,2016-07-16,-1717.9166666666667
LIB,2016-07-17,-1578.3333333333333
LIB,2016-07-18,-1400.8333333333333
LIB,2016-07-19,-1309.5833333333333
LIB,2016-07-20,-1204.1666666666667
LIB,2016-07-21,-1250.4166666666667
LIB,2016-07-22,-1087.0833333333333
LIB,2016-07-23,-1188.75
LIB,2016-07-24,-1222.0833333333333
LIB,2016-07-25,-1125.8333333333333
LIB,2016-07-26,-1165.8333333333333
LIB,2016-07-27,-1397.0833333333333
LIB,2016-07-28,-1410.4166666666667
LIB,2016-07-29,-1432.0833333333333
LIB,2016-07-30,-1603.75
LIB,2016-07-31,-1381.6666666666667
LIB,2016-08-01,-1328.75
LIB,2016-08-02,-1298.75
LIB,2016-08-03,-1600
LIB,2016-08-04,-1728.75
LIB,2016-08-05,-1316.6666666666667
LIB,2016-08-06,-1073.5416666666667
LIB,2016-08-07,-914.0833333333334
LIB,2016-08-08,-990.0416666666666
LIB,2016-08-09,-1262.0833333333333
LIB,2016-08-10,-1407.9166666666667
LIB,2016-08-11,-1239.5833333333333
LIB,2016-08-12,-1087.9166666666667
LIB,2016-08-13,-1147.5
LIB,2016-08-14,-1216.6666666666667
LIB,2016-08-15,-1236.6666666666667
LIB,2016-08-16,-1272.5
LIB,2016-08-17,-1088.2916666666667
LIB,2016-08-18,-1150.8333333333333
LIB,2016-08-19,-1411.6666666666667
LIB,2016-08-20,-1287.5
LIB,2016-08-21,-1400
LIB,2016-08-22,-1425.4166666666667
LIB,2016-08-23,-1264.5833333333333
LIB,2016-08-24,-1279.1666666666667
LIB,2016-08-25,-1449.1666666666667
LIB,2016-08-26,-1584.5833333333333
LIB,2016-08-27,-1364.1666666666667
LIB,2016-08-28,-1216.6666666666667
LIB,2016-08-29,-1232.9166666666667
LIB,2016-08-30,-1282.5
LIB,2016-08-31,-1256.25
LIB,2016-09-01,-1102.0833333333333
LIB,2016-09-02,-1179.1666666666667
LIB,2016-09-03,-1301.6666666666667
LIB,2016-09-04,-1092.9166666666667
LIB,2016-09-05,-1180.4166666666667
LIB,2016-09-06,-1096.6666666666667
LIB,2016-09-07,-1394.5833333333333
LIB,2016-09-08,-1864.5833333333333
LIB,2016-09-09,-1657.0833333333333
LIB,2016-09-10,-1787.9166666666667
LIB,2016-09-11,-2138.75
LIB,2016-09-12,-1888.3333333333333
LIB,2016-09-13,-1186.2083333333333
LIB,2016-09-14,-1004.6666666666666
LIB,2016-09-15,-1270.8333333333333
LIB,2016-09-16,-1369.1666666666667
LIB,2017-07-14,-663.9583333333334
LIB,2017-07-15,-564.875
LIB,2017-07-16,-674
LIB,2017-07-17,-1003.7083333333334
LIB,2017-07-18,-1050.8333333333333
LIB,2017-07-19,-1007.8333333333334
LIB,2017-07-20,-1070.8333333333333
LIB,2017-07-21,-1028.8333333333333
LIB,2017-07-22,-988.4583333333334
LIB,2017-07-23,-1241.6666666666667
LIB,2017-07-24,-1299.1666666666667
LIB,2017-07-25,-1185.4166666666667
LIB,2017-07-26,-1122.0833333333333
LIB,2017-07-27,-918.5833333333334
LIB,2017-07-28,-916.5416666666666
LIB,2017-07-29,-906.7083333333334
LIB,2017-07-30,-1000.2916666666666
LIB,2017-07-31,-1022.25
LIB,2017-08-01,-1015
LIB,2017-08-02,-1089.5833333333333
LIB,2017-08-03,-1153.3333333333333
LIB,2017-08-04,-1411.25
LIB,2017-08-05,-1755
LIB,2017-08-06,-1659.1666666666667
LIB,2017-08-07,-1393.3333333333333
LIB,2017-08-08,-1282.9166666666667
LIB,2017-08-09,-1144.5833333333333
LIB,2017-08-10,-1074.5833333333333
LIB,2017-08-11,-1079.5833333333333
LIB,2017-08-12,-1194.5833333333333
LIB,2017-08-13,-1324.5833333333333
LIB,2017-08-14,-1244.5833333333333
LIB,2017-08-15,-1108.3333333333333
LIB,2017-08-16,-1072.0833333333333
LIB,2017-08-17,-1199.5833333333333
LIB,2017-08-18,-1239.1666666666667
LIB,2017-08-19,-1326.6666666666667
LIB,2017-08-20,-1436.25
LIB,2017-08-21,-1441.6666666666667
LIB,2017-08-22,-1235
LIB,2017-08-23,-1212.5
LIB,2017-08-24,-1119.75
LIB,2017-08-25,-760.4166666666666
LIB,2017-08-26,-670.625
LIB,2017-08-27,-766.0833333333334
LIB,2017-08-28,-935.0833333333334
LIB,2017-08-29,-971.25
LIB,2017-08-30,-666.2916666666666
LIB,2017-08-31,-517.2916666666666
LIB,2017-09-01,-759.375
LIB,2017-09-02,-906.2083333333334
LIB,2017-09-03,-1217.9166666666667
LIB,2017-09-04,-1540
LIB,2017-09-05,-1417.0833333333333
LIB,2017-09-06,-1379.1666666666667
LIB,2017-09-07,-1029.3333333333333
LIB,2017-09-08,-1270.8333333333333
LIB,2017-09-09,-1155
LIB,2017-09-10,-1450.8333333333333
LIB,2017-09-11,-1586.25
LIB,2017-09-12,-1562.0833333333333
LIB,2017-09-13,-1581.6666666666667
LIB,2017-09-14,-1291.25
LIB,2017-09-15,-1480
LIB,2017-09-16,-1465.4166666666667
LIB,2017-09-17,-1372.5
LIB,2017-09-18,-1255.4166666666667
LIB,2017-09-19,-1077.9166666666667
LIB,2017-09-20,-1387.0833333333333
LIB,2017-09-21,-1074.4782608695652
LIB,2017-09-29,-921.1666666666666
LIB,2017-09-30,-840
LIB,2017-10-03,-892
LIB,2017-10-04,-865.1428571428571
LIB,2017-10-09,17.62727272727273
LIB,2017-10-13,-236.66666666666666
LIB,2017-10-14,-315.5
LIB,2017-10-15,-656.2916666666666
LIB,2017-10-16,-726.75
LIB,2017-10-17,-888.0833333333334
LIB,2017-10-18,-1104.4166666666667
LIB,2017-10-19,-1191.6666666666667
LIB,2017-10-20,-707.9583333333334
LIB,2017-10-21,-449.125
LIB,2017-10-22,-392.5833333333333
LIB,2017-10-23,-586.8333333333334
LIB,2017-10-24,-666.4166666666666
LIB,2017-10-25,-605.125
LIB,2017-10-26,-409.4583333333333
LIB,2017-10-27,-384.8333333333333
LIB,2017-10-28,-615.1666666666666
LIB,2017-10-29,-646.25
LIB,2017-10-30,-651
LIB,2017-10-31,-526.5416666666666
LIB,2017-11-01,-643.0416666666666
LIB,2017-11-02,-651.6923076923077
LIB,2018-07-14,-1110
LIB,2018-07-15,-995.4583333333334
LIB,2018-07-16,-691.6666666666666
LIB,2018-07-17,-386.25
LIB,2018-07-18,-354.75
LIB,2018-07-19,-680.625
LIB,2018-07-20,-733
LIB,2018-07-21,-900.875
LIB,2018-07-22,-908.0416666666666
LIB,2018-07-23,-719.25
LIB,2018-07-24,-584.2916666666666
LIB,2018-07-25,-618.4166666666666
LIB,2018-07-26,-953.7083333333334
LIB,2018-07-27,-1003.0833333333334
LIB,2018-07-28,-765.8571428571429
LIB,2018-08-03,-554.7826086956521
LIB,2018-08-04,-658.125
LIB,2018-08-05,-672
LIB,2018-08-12,-1025
LIB,2018-08-13,-1091.6666666666667
LIB,2018-08-14,-1085.3846153846155
LIB,2018-08-18,-725.5
LIB,2018-08-21,-923.2
LIB,2018-08-22,-842.25
LIB,2018-08-23,-878.2916666666666
LIB,2018-08-24,-652.4166666666666
LIB,2018-08-25,-655.375
LIB,2018-08-26,-922.75
LIB,2018-08-27,-970.9583333333334
LIB,2018-08-28,-683.5416666666666
LIB,2018-08-29,-374.5833333333333
LIB,2018-08-30,-270.4166666666667
LIB,2018-08-31,-300.4583333333333
LIB,2018-09-01,-515.5833333333334
LIB,2018-09-02,-661.8333333333334
LIB,2018-09-03,-743.7083333333334
LIB,2018-09-04,-663.0833333333334
LIB,2018-09-05,-695.9166666666666
LIB,2018-09-06,-456.5416666666667
LIB,2018-09-07,-465.5833333333333
LIB,2018-09-08,-590.6666666666666
LIB,2018-09-27,-1003.3076923076923
LIB,2018-09-28,-935.625
LIB,2018-09-29,-710.9166666666666
LIB,2018-09-30,-526.0833333333334
LIB,2018-10-01,-715.7083333333334
LIB,2018-10-02,-827.375
LIB,2018-10-03,-649.5
LIB,2018-10-04,-616
LIB,2018-10-11,-633.7692307692307
LIB,2018-10-12,-477.3333333333333
LIB,2018-10-13,-591.25
LIB,2018-10-14,-361
LIB,2018-10-21,-689
LIB,2018-10-22,-666.5909090909091
LIB,2018-10-31,-162
LIB,2019-07-11,-890.375
LIB,2019-07-12,-927.5416666666666
LIB,2019-07-13,-931.0416666666666
LIB,2019-07-14,-861.5416666666666
LIB,2019-07-15,-863.2916666666666
LIB,2019-07-16,-904.7916666666666
LIB,2019-07-17,-658.8333333333334
LIB,2019-07-18,-821.0833333333334
LIB,2019-07-19,-911.0833333333334
LIB,2019-07-20,-770.875
LIB,2019-07-21,-534.7083333333334
LIB,2019-07-22,-463.6666666666667
LIB,2019-07-23,-769.25
LIB,2019-07-24,-631.5833333333334
LIB,2019-07-25,-670.625
LIB,2019-07-26,-711.5625
LIB,2019-07-29,-1260
LIB,2019-07-30,-1125
LIB,2019-07-31,-1070.8333333333333
