,PhysicalDataID,Date,Year,Month,DateTime,Time,StationCode,WeatherCode,Tide,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,LabComments,FlowMeterSpeed,SetTime,StartMeter,EndMeter,Flowdiff,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUE
2981,874,8/21/2014,2014,8,8/21/2014 9:07,13:07:00,RVB,CLR,NA,22.5,0.95,191,NA,7.46,8.4,7.58,1,motor used,copepod sex; dominant sp: P. forbesii; total vol (mL): 995; subsample vol (mL); 1; # of subsamples:20; male counts: 13; female counts: 23; Female with eggs: 1; # off eggs attached to females: 20,Low,5,812253,815000,2747,1000,1,1000,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,3,19.326
2982,874,8/21/2014,2014,8,8/21/2014 9:07,13:07:00,RVB,CLR,NA,22.5,0.95,191,NA,7.46,8.4,7.58,1,motor used,copepod sex; dominant sp: P. forbesii; total vol (mL): 995; subsample vol (mL); 1; # of subsamples:20; male counts: 13; female counts: 23; Female with eggs: 1; # off eggs attached to females: 20,Low,5,812253,815000,2747,1000,1,1000,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,1,6.442
2983,874,8/21/2014,2014,8,8/21/2014 9:07,13:07:00,RVB,CLR,NA,22.5,0.95,191,NA,7.46,8.4,7.58,1,motor used,copepod sex; dominant sp: P. forbesii; total vol (mL): 995; subsample vol (mL); 1; # of subsamples:20; male counts: 13; female counts: 23; Female with eggs: 1; # off eggs attached to females: 20,Low,5,812253,815000,2747,1000,1,1000,1,5,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,3,19.326
2984,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,16,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,19,54.705
2985,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,16,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,286,823.461
2986,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,16,6,Microzooplankton & Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,2.879
2987,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,5,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,2,18.427
2988,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,5,24,Calanoids,Pseudodiaptomus forbesi copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,copepodid,248,2284.96
2989,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,5,46.068
2990,995,8/5/2014,2014,8,8/5/2014 9:41,13:41:00,RYI,CLD,NA,23.5,1.1,158,NA,7.51,8.85,6.6,1,"HIGH TIDE, JET BOAT MOTOR USED",,Low,5,842119,845000,2881,1500,1,1500,1,5,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,1,9.214
2991,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,4,112.143
2992,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,3,84.107
2993,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,11,308.393
2994,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,24,Calanoids,Pseudodiaptomus forbesi copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,copepodid,248,6952.861
2995,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,28,Calanoids,Sinocalanus doerrii copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Centropagidae,Sinocalanus,doerrii,Sinocalanus doerrii,Species,Sinocalanus doerrii,copepodid,2,56.071
2996,993,8/5/2014,2014,8,8/5/2014 11:12,15:12:00,RVB,CLD,NA,23.6,0.9,169,NA,7.33,9.23,9.1,NA,"ebb tide, boat anchored to the channel marker",Copepd sex; dominant sp: P. forbesii; Total Vol (mL): 1996; Subsample Vol (mL): 1; # of subsamples: 16; male counts: 26; female counts: 20; female with eggs: 2; # of eggs attatched to the females: 35,Low,5,837422,839000,1578,2000,1,2000,1,4,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,1,28.036
2997,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,6,3.331
2998,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,2,1.11
2999,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,6,Microzooplankton & Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,4.442
3000,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,7,Cyclopoids,Cyclopoid adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,adult,19,10.549
3001,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,86,47.749
3002,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,22,Calanoids,Diaptomus copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Diaptomus,NA,Diaptomus sp.,Genus,Diaptomus sp.,copepodid,6,3.331
3003,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,17,9.439
3004,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,73,40.531
3005,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,9,4.997
3006,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,5,2.776
3007,826,9/9/2014,2014,9,9/9/2014 5:10,9:10:00,SHR,CLR,NA,21.4,1.4,183,NA,7.92,8.5,4.4,1,,,Low,5,782344,785000,2656,100,1,100,1,6,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,1,0.555
3008,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,241,5623.382
3009,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,94,2193.352
3010,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,3,6,Microzooplankton & Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,23.334
3011,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,32,1493.346
3012,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,24,Calanoids,Pseudodiaptomus forbesi copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,copepodid,169,7886.735
3013,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,28,Calanoids,Sinocalanus doerrii copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Centropagidae,Sinocalanus,doerrii,Sinocalanus doerrii,Species,Sinocalanus doerrii,copepodid,5,233.335
3014,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,1,46.667
3015,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,1,46.667
3016,827,9/10/2014,2014,9,9/10/2014 5:15,9:15:00,STTD,CLR,NA,20.4,0.2,204,NA,7.35,7.8,47.23,1,,copepod sex: dom sp. P forbesii; total vol ml 1998; subsample vol ml 1; # subsample 2; male count 9; fem count 18; fem w eggs 3; # eggs attached to females 41,Low,5,780404,782300,1896,2000,1,1500,1,2,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,15,700.006
3017,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,381,NA
3018,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,17,NA
3019,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,7,Cyclopoids,Cyclopoid adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,adult,9,NA
3020,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,3,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,162,NA
3021,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,21,Calanoids,Diaptomus spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Diaptomus,NA,Diaptomus sp.,Genus,Diaptomus sp.,NA,1,NA
3022,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,22,Calanoids,Diaptomus copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Diaptomus,NA,Diaptomus sp.,Genus,Diaptomus sp.,copepodid,2,NA
3023,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,16,NA
3024,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,5,NA
3025,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,7,NA
3026,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,4,NA
3027,1036,9/25/2014,2014,9,9/25/2014 5:23,9:23:00,RCS,CLD,NA,22.2,0.31,548,NA,7.32,6.8,32.1,NA,,,,5,755063,755870,807,200,1,350,1,5,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,13,NA
3028,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,12,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,10,20.977
3029,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,12,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,290,608.332
3030,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,12,6,Microzooplankton & Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,16.782
3031,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,4,7,Cyclopoids,Cyclopoid adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,adult,4,125.862
3032,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,4,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,10,314.654
3033,829,9/24/2014,2014,9,9/24/2014 5:47,9:47:00,STTD,CLR,NA,21.3,0.24,340,NA,7.97,7.84,48,1,,copepod sex; dom species P forbesii; total vol ml 1996; subsample vol ml 1; # subsamples 20; males 54; females 22; fem w eggs 7; # eggs on fems 92,Low,5,763594,765000,1406,2000,1,400,1,4,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,12,377.585
