MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,41,41,12,i,BSA.03-22,LA,,cylinder,555.65,,,,,,,,,
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,i,BSA.03-22,LA,,prism on parallelogram,166.80,,,,,,,,,
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,7.4,i,BSA.03-22,LA,,sphere,212.17,,,,,,,,,
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,15,15,12,i,BSA.03-22,LA,,cone + half sphere,568.30,,,,,,,,,
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,331,662,0.8,c,BSA.03-22,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,13,i,BSA.03-23,CT,,cylinder,395.34,,,,,,,,,
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,1913,Staurosirella sp.,Diatom,Staurosirella,sp.,,1,1,9.3,i,BSA.03-23,CT,,elliptic prism,57.26,,,,,,,,,
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,1191,Pyramimonas sp.,Soft Body,Pyramimonas,sp.,,1,1,7.4,i,BSA.03-23,CT,,cone,26.52,,,,,,,,,
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,13,i,BSA.03-23,CT,,cone + half sphere,902.58,,,,,,,,,
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,i,BSA.03-23,CT,,cone + half sphere,197.70,,,,,,,,,
Phyto,3/4/2020,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.4343,21,54.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,826,0.8,c,BSA.03-23,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/9/2020,12:55,NZ002,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1646,Coscinodiscus sp.,Diatom,Coscinodiscus,sp.,,1,1,83.3,i,BSA.03-24,CT,High sediment and detritus.,cylinder,60492.63,,,,,,,,,
Phyto,3/9/2020,12:55,NZ002,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,i,BSA.03-24,CT,High sediment and detritus.,cylinder,101.16,,,,,,,,,
Phyto,3/9/2020,12:55,NZ002,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.5,i,BSA.03-24,CT,High sediment and detritus.,prism on parallelogram,81.84,,,,,,,,,
Phyto,3/9/2020,12:55,NZ002,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,33.3,i,BSA.03-24,CT,High sediment and detritus.,cylinder,16112.01,,,,,,,,,
Phyto,3/9/2020,12:55,NZ002,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,808,0.8,c,BSA.03-24,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/9/2020,13:10,NZ004,62.0,5,8.06%,0.0683,314.159,1.4343,21,43.81,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.03-25,CT,High sediment and detritus.,cylinder,132.89,,,,,,,,,
Phyto,3/9/2020,13:10,NZ004,62.0,5,8.06%,0.0683,314.159,1.4343,21,43.81,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,25.9,i,BSA.03-25,CT,High sediment and detritus.,cylinder,9746.77,,,,,,,,,
Phyto,3/9/2020,13:10,NZ004,62.0,5,8.06%,0.0683,314.159,1.4343,21,43.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,833,0.8,c,BSA.03-25,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,10.3,i,BSA.03-26,CT,High sediment and detritus.,cylinder,113.30,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,5.6,i,BSA.03-26,CT,High sediment and detritus.,prolate spheroid + 2 cylinders,41.18,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,i,BSA.03-26,CT,High sediment and detritus.,prism on parallelogram,126.63,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,7.4,i,BSA.03-26,CT,High sediment and detritus.,sphere,163.70,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.03-26,CT,High sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1806,Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,2.8,i,BSA.03-26,CT,High sediment and detritus.,prolate spheroid,11.49,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,11.1,i,BSA.03-26,CT,High sediment and detritus.,cone + half sphere,567.71,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,7.4,i,BSA.03-26,CT,High sediment and detritus.,cone + half sphere,166.30,,,,,,,,,
Phyto,3/9/2020,12:40,NZ325,60.0,5,8.33%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,808,0.8,c,BSA.03-26,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
