MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/8/2020,10:00,C10A,62.0,1,1.61%,0.0683,314.159,1.8441,27,170.36,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,4,131,2.8,i,BSA.07-15,LA,,cylinder,7.13,,,,,,,,,
Phyto,7/16/2020,12:25,D7,57.0,2,3.51%,0.0683,314.159,1.0928,16,143.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.07-16,LA,,cone + half sphere,163.43,,,,,,,,,
Phyto,7/16/2020,12:25,D7,57.0,2,3.51%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,822,0.8,c,BSA.07-16,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/16/2020,12:25,D7,57.0,2,3.51%,0.0683,314.159,1.0928,16,143.74,1756,cf. Eucapsis sp.,Soft Body,Eucapsis,sp.,,3,6,2,c,BSA.07-16,LA,,sphere,4.19,,,,,,,,,
Phyto,7/15/2020,10:55,D8,63.0,2.5,3.97%,0.0683,314.159,1.7758,26,70.76,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,22,27,5.6,c,BSA.07-17,LA,,sphere,47.71,,,,,,,,,
Phyto,7/15/2020,10:55,D8,63.0,2.5,3.97%,0.0683,314.159,1.7758,26,70.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,382,764,0.8,c,BSA.07-17,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/15/2020,10:55,D8,63.0,2.5,3.97%,0.0683,314.159,1.7758,26,70.76,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,4,3.7,f,BSA.07-17,LA,,cylinder,8.91,,,,,,,,,
Phyto,7/15/2020,11:40,D10,59.0,1.5,2.54%,0.0683,314.159,1.9807,29,105.74,1955,Nitzschia exilis,Diatom,Nitzschia,exilis,,1,1,27.8,i,BSA.07-18,LA,,prism on parallelogram,55.60,,,,,,,,,
Phyto,7/15/2020,11:40,D10,59.0,1.5,2.54%,0.0683,314.159,1.9807,29,105.74,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,8,16,4.5,i,BSA.07-18,LA,,sphere,36.09,,,,,,,,,
Phyto,7/15/2020,11:40,D10,59.0,1.5,2.54%,0.0683,314.159,1.9807,29,105.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,860,0.8,c,BSA.07-18,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2020,13:05,D22,53.0,2,3.77%,0.0683,314.159,1.0245,15,153.32,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,27.8,i,BSA.07-19,LA,,cylinder,2903.47,,,,,,,,,
Phyto,7/14/2020,13:05,D22,53.0,2,3.77%,0.0683,314.159,1.0245,15,153.32,1955,Nitzschia exilis,Diatom,Nitzschia,exilis,,1,1,25.9,i,BSA.07-19,LA,,prism on parallelogram,51.80,,,,,,,,,
Phyto,7/14/2020,13:05,D22,53.0,2,3.77%,0.0683,314.159,1.0245,15,153.32,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,4,4,4.5,i,BSA.07-19,LA,,sphere,36.09,,,,,,,,,
Phyto,7/14/2020,13:05,D22,53.0,2,3.77%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,802,0.8,c,BSA.07-19,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/13/2020,9:25,D26,57.0,2,3.51%,0.0683,314.159,2.2539,33,69.69,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,4,137,5.6,i,BSA.07-20,LA,,cylinder,53.76,,,,,,,,,
Phyto,7/13/2020,9:25,D26,57.0,2,3.51%,0.0683,314.159,2.2539,33,69.69,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,58,67,5.6,i,BSA.07-20,LA,,sphere,50.96,,,,,,,,,
Phyto,7/13/2020,9:25,D26,57.0,2,3.51%,0.0683,314.159,2.2539,33,69.69,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,375,750,0.8,c,BSA.07-20,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/13/2020,9:25,D26,57.0,2,3.51%,0.0683,314.159,2.2539,33,69.69,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,5,23,3.7,i,BSA.07-20,LA,,cylinder,6.62,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,1877,cf. Actinocyclus sp.,Diatom,Actinocyclus,sp.,,1,1,50,i,BSA.07-21,LA,,cylinder,49087.34,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,13,i,BSA.07-21,LA,,cylinder,659.58,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,7.4,i,BSA.07-21,LA,,sphere,212.17,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,10.2,i,BSA.07-21,LA,,cone + half sphere,129.72,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,2,2,4.5,i,BSA.07-21,LA,,sphere,41.63,,,,,,,,,
Phyto,7/20/2020,13:25,D41,58.0,5,8.62%,0.0683,314.159,2.732,40,23.00,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,784,0.8,c,BSA.07-21,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/20/2020,14:45,NZ004,60.0,4,6.67%,0.0683,314.159,1.7758,26,44.23,1690,Diploneis bombus,Diatom,Diploneis,bombus,,1,1,59.3,i,BSA.07-22,LA,,elliptic prism,13469.22,,,,,,,,,
Phyto,7/20/2020,14:45,NZ004,60.0,4,6.67%,0.0683,314.159,1.7758,26,44.23,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,1,4,i,BSA.07-22,LA,,sphere,33.51,,,,,,,,,
Phyto,7/20/2020,14:45,NZ004,60.0,4,6.67%,0.0683,314.159,1.7758,26,44.23,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,c,BSA.07-22,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.07-23,LA,,cylinder,215.04,,,,,,,,,
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,579,Navicula cf. erifuga,Diatom,Navicula,erifuga,,1,1,29.6,i,BSA.07-23,LA,,elliptic prism,963.39,,,,,,,,,
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,676,Nitzschia angustata,Diatom,Nitzschia,angustata,,1,1,25.9,i,BSA.07-23,LA,,prism on parallelogram,406.11,,,,,,,,,
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,1,49,6.3,f,BSA.07-23,LA,,cylinder,62.83,,,,,,,,,
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,59,70,5.6,c,BSA.07-23,LA,,sphere,47.71,,,,,,,,,
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,339,678,0.8,c,BSA.07-23,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto, 7/14/2020,11:15,EZ6,54.0,3,5.56%,0.0683,314.159,2.4588,36,42.59,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,6,33,3.7,f,BSA.07-23,LA,,cylinder,7.63,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,8,8,16.7,i,BSA.07-24,LA,,cylinder,1128.22,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,326,Epithemia sp.,Diatom,Epithemia,sp.,,1,1,35.2,i,BSA.07-24,LA,,cymbelloid,1067.92,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,425,cf. Gomphoneis sp.,Diatom,Gomphoneis,sp.,,1,1,24.4,i,BSA.07-24,LA,,elliptic prism,2028.49,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,66.7,i,BSA.07-24,LA,,prism on parallelogram,456.56,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,i,BSA.07-24,LA,,cone + half sphere,265.53,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,1,6,i,BSA.07-24,LA,,sphere,113.10,,,,,,,,,
Phyto,7/20/2020,12:15,D41A,58.0,7,12.07%,0.0683,314.159,2.1856,32,20.53,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,c,BSA.07-24,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,17.6,i,BSA.07-25,LA,,elliptic prism,704.97,,,,,,,,,
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,33.3,i,BSA.07-25,LA,,cylinder,10414.18,,,,,,,,,
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,1947,cf. Microcostatus sp.,Diatom,Microcostatus,sp.,,1,1,11.1,i,BSA.07-25,LA,,elliptic prism,90.32,,,,,,,,,
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,i,BSA.07-25,LA,,prism on parallelogram,72.52,,,,,,,,,
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,11,14,4.5,i,BSA.07-25,LA,,sphere,41.63,,,,,,,,,
Phyto,7/14/2020,13:45,NZ068,60.0,3,5.00%,0.0683,314.159,2.8686,42,36.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,387,744,0.8,c,BSA.07-25,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,1877,cf. Actinocyclus sp.,Diatom,Actinocyclus,sp.,,1,1,14.8,i,BSA.07-26,LA,,cylinder,1273.05,,,,,,,,,
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,10.2,i,BSA.07-26,LA,,cylinder,759.93,,,,,,,,,
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,579,Navicula cf. erifuga,Diatom,Navicula,erifuga,,1,1,33.3,i,BSA.07-26,LA,,elliptic prism,1083.81,,,,,,,,,
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,610,Navicula oppugnata,Diatom,Navicula,oppugnata,,1,1,37,i,BSA.07-26,LA,,elliptic prism,1519.53,,,,,,,,,
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,1935,Planothidium reichardtii,Diatom,Planothidium,reichardtii,,1,1,12,i,BSA.07-26,LA,,elliptic prism,258.62,,,,,,,,,
Phyto,7/20/2020,14:25,NZ002,62.0,5,8.06%,0.0683,314.159,3.0735,45,20.44,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,806,0.8,c,BSA.07-26,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/20/2020,14:10,NZ325,60.0,7,11.67%,0.0683,314.159,2.732,40,16.43,175,Cyclotella atomus,Diatom,Cyclotella,atomus,,1,1,5.6,i,BSA.07-27,LA,,cylinder,91.13,,,,,,,,,
Phyto,7/20/2020,14:10,NZ325,60.0,7,11.67%,0.0683,314.159,2.732,40,16.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,46.3,i,BSA.07-27,LA,,cylinder,9430.66,,,,,,,,,
Phyto,7/20/2020,14:10,NZ325,60.0,7,11.67%,0.0683,314.159,2.732,40,16.43,1837,cf. Rhizosolenia sp.,Diatom,Rhizosolenia,sp.,,1,1,79.6,i,BSA.07-27,LA,,cylinder,1960.55,,,,,,,,,
Phyto,7/20/2020,14:10,NZ325,60.0,7,11.67%,0.0683,314.159,2.732,40,16.43,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,c,BSA.07-27,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
