MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1215,Scenedesmus communis,Soft Body,Scenedesmus,communis,,1,4,9.3,c,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,38.18,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1218,Scenedesmus dimorphus,Soft Body,Scenedesmus,dimorphus,,1,4,13.1,c,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,24.76,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1328,Pseudokephyrion sp.,Soft Body,Pseudokephyrion,sp.,,1,1,5.6,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,ellipsoid,29.29,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,1,1,15,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,441.79,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1649,Rhodomonas cf. salina,Soft Body,Rhodomonas,salina,,1,1,13.1,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,840.14,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,375,785,0.85,c,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,3,6,1.9,c,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,12,12,5.6,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,sphere,91.95,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1545,Euglena sp.,Soft Body,Euglena,sp.,,6,6,43,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,half ellipsoid + cone on an elliptic base,1636.93,,,,,,,,,
Phyto,3/13/2015,8:23,C10A,65,8,12.31%,0.0697,314.159,0.488225493,7,80.43,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,7.5,i,BSA.03-12,KS,Moderate sediment and detritus. Many broken diatoms.,ellipsoid,123.15,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,7.3,i,BSA.03-13,KS,Fragment. High sediment and moderate detritus. Many broken diatoms.,cylinder,179.8,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,99,Bacillaria paxillifera,Diatom,Bacillaria,paxillifera,,1,1,9.3,i,BSA.03-13,KS,Fragment. High sediment and moderate detritus. Many broken diatoms.,box,192.7,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,2,2,11.2,i,BSA.03-13,KS,Fragment. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,244.1,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,4,4,5.6,i,BSA.03-13,KS,Girdle view or degraded. High sediment and moderate detritus. Many broken diatoms.,cylinder,91.13,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,16.8,i,BSA.03-13,KS,Degraded. High sediment and moderate detritus. Many broken diatoms.,prism on parallelogram,44.69,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1735,Rhoicosphenia sp.,Diatom,Rhoicosphenia,sp.,,1,1,9.3,i,BSA.03-13,KS,Fragment. High sediment and moderate detritus. Many broken diatoms.,gomphonemoid,125.79,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,973,Synedra sp.,Diatom,Synedra,sp.,,1,1,7.5,i,BSA.03-13,KS,Fragment. High sediment and moderate detritus. Many broken diatoms.,box,163.46,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,5.6,i,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,sphere,91.95,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,1,1,16.8,i,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,prolate spheroid,760.81,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,i,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,330.59,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,11.2,i,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,cone + half sphere,555,,,,,,,,,
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,372,755,0.85,c,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,3/11/2015,10:00,D28A,66,6,9.09%,0.0697,314.159,0.418478994,6,125.12,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,10,10,5.6,i,BSA.03-13,KS,High sediment and moderate detritus. Many broken diatoms.,sphere,91.95,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,11.2,i,BSA.03-14,KS,Fragment. Low sediment and detritus. ,cylinder,275.86,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,13.1,i,BSA.03-14,KS,Degraded. Low sediment and detritus. ,elliptic prism,146.61,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,858,cf. Psammothidium sp.,Diatom,Psammothidium,sp.,,1,1,7.5,i,BSA.03-14,KS,Degraded. Low sediment and detritus. ,elliptic prism,52.6,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,973,Synedra sp.,Diatom,Synedra,sp.,,2,2,164.5,i,BSA.03-14,KS,Girdle view. Low sediment and detritus. ,box,4051.65,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,973,Synedra sp.,Diatom,Synedra,sp.,,1,1,7.5,i,BSA.03-14,KS,Fragment. Low sediment and detritus. ,box,141.67,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,4,4,3.7,i,BSA.03-14,KS,Low sediment and detritus. ,sphere,26.52,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1737,Dunaliella sp.,Soft Body,Dunaliella,sp.,,1,1,9.3,i,BSA.03-14,KS,Low sediment and detritus. ,sphere,273.91,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,8.4,i,BSA.03-14,KS,Low sediment and detritus. ,cone + half sphere,223.52,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,12,12,7.5,i,BSA.03-14,KS,Low sediment and detritus. ,cone + half sphere,164.93,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,9,9,11.2,i,BSA.03-14,KS,Low sediment and detritus. ,cone + half sphere,551.71,,,,,,,,,
Phyto,3/12/2015,9:15,MD10A,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,382,879,0.85,c,BSA.03-14,KS,Low sediment and detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.03-15,KS,High sediment and moderate detritus.,cylinder,251.34,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1732,Entomoneis paludosa,Diatom,Entomoneis,paludosa,,5,5,43,i,BSA.03-15,KS,High sediment and moderate detritus.,elliptic prism,7791.9,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,35.5,i,BSA.03-15,KS,High sediment and moderate detritus.,prism on parallelogram,1996.88,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,13.1,i,BSA.03-15,KS,Fragment. High sediment and moderate detritus.,prism on parallelogram,87.25,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,18.7,i,BSA.03-15,KS,High sediment and moderate detritus.,cylinder,1538.02,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1191,Pyramimonas sp.,Soft Body,Pyramimonas,sp.,,1,1,9.3,i,BSA.03-15,KS,Degraded. High sediment and moderate detritus.,cone,76.35,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,i,BSA.03-15,KS,High sediment and moderate detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,3,3,12,i,BSA.03-15,KS,High sediment and moderate detritus.,cone + half sphere,735.13,,,,,,,,,
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,380,781,0.85,c,BSA.03-15,KS,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,3/13/2015,9:25,EZ6,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,8,8,5.6,i,BSA.03-15,KS,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
