MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,11.1,i,BSA.09-14,DK,Fragment. High sediment and moderate detritus.,cylinder,477.39,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,25.9,i,BSA.09-14,DK,Fragment. High sediment and moderate detritus.,prism on parallelogram,268.32,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,i,BSA.09-14,DK,Obscured by detritus. High sediment and moderate detritus.,prism on parallelogram,29.53,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,4,4,4.6,i,BSA.09-14,DK,High sediment and moderate detritus.,cylinder,46.53,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,25,25,3.7,i,BSA.09-14,DK,High sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,i,BSA.09-14,DK,High sediment and moderate detritus.,cylinder + 2 cones,3.85,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,9.3,i,BSA.09-14,DK,High sediment and moderate detritus.,cone + half sphere,314.74,,,,,,,,,
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,461,924,0.65,c,BSA.09-14,DK,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/14/2017,11:45,EZ6,61,1.5,2.48%,0.0697,314.159,0.348732495,5,600.57,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,18,1.4,f,BSA.09-14,DK,High sediment and moderate detritus.,cylinder,0.89,,,,,,,,,
Phyto,9/14/2017,12:20,D10,61.5,0.5,0.81%,0.0697,314.159,0.69746499,10,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,13,i,BSA.09-15,KS,Fragment.,cylinder,982.22,,,,,,,,,
Phyto,9/14/2017,12:20,D10,61.5,0.5,0.81%,0.0697,314.159,0.69746499,10,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,417,1054,0.65,c,BSA.09-15,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,16,16,7.4,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,cylinder,159.13,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,i,BSA.09-16,DK,Obscured by detritus. Low detritus. Sample contains mucilaginous detritus.,prism on parallelogram,34.58,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,12,i,BSA.09-16,DK,Fragment. Low detritus. Sample contains mucilaginous detritus.,prism on parallelogram,117.66,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,44,44,2.8,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1115,Kirchneriella sp.,Soft Body,Kirchneriella,sp.,,1,3,3.7,c,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,2 cones,1.57,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,7.4,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,2 cones,13.99,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,5,5,5.6,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,cone + half sphere,91.95,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,8.3,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,cone + half sphere,232.66,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,360,729,0.65,c,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,2,56,0.9,c,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,cube,0.73,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1495,cf. Phormidium sp.,Soft Body,Phormidium,sp.,,1,9,5.6,f,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,cylinder,68.96,,,,,,,,,
Phyto,9/13/2017,11:00,MD10A,62,5,8.06%,0.0697,314.159,0.488225493,7,128.69,1545,cf. Euglena sp.,Soft Body,Euglena,sp.,,1,1,40.7,i,BSA.09-16,DK,Low detritus. Sample contains mucilaginous detritus.,half ellipsoid + cone on an elliptic base,25546.97,,,,,,,,,
Phyto,9/18/2017,12:45,NZ002,62.5,1,1.60%,0.0697,314.159,0.418478994,6,750.72,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,i,BSA.09-17,KS,,prism on parallelogram,173.01,,,,,,,,,
Phyto,9/18/2017,12:45,NZ002,62.5,1,1.60%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,429,1189,0.65,c,BSA.09-17,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/13/2017,8:45,D16 - Twitchell,63,2,3.17%,0.0697,314.159,0.627718491,9,250.24,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,8.3,i,BSA.09-18,KS,Fragment.,cylinder,204.43,,,,,,,,,
Phyto,9/13/2017,8:45,D16 - Twitchell,63,2,3.17%,0.0697,314.159,0.627718491,9,250.24,943,cf. Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,,1,1,9.3,i,BSA.09-18,KS,Fragment.,cylinder,251.34,,,,,,,,,
Phyto,9/13/2017,8:45,D16 - Twitchell,63,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.09-18,KS,,cone + half sphere,159.13,,,,,,,,,
Phyto,9/13/2017,8:45,D16 - Twitchell,63,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,400,1085,0.65,c,BSA.09-18,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/13/2017,8:45,D16 - Twitchell,63,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,2,8,0.7,c,BSA.09-18,KS,,cube,0.34,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,30,cf. Achnanthes sp.,Diatom,Achnanthes,sp.,,1,1,9.3,i,BSA.09-19,DK,Girdle view. Low sediment and detritus.,elliptic prism,124.32,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.6,i,BSA.09-19,DK,Low sediment and detritus.,cylinder,249.51,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,i,BSA.09-19,DK,Obscured by detritus. Low sediment and detritus.,prism on parallelogram,167.44,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,28,28,3.7,i,BSA.09-19,DK,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,3,3,3.7,i,BSA.09-19,DK,Low sediment and detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,6,6,4.6,i,BSA.09-19,DK,Low sediment and detritus.,cone + half sphere,40.99,,,,,,,,,
Phyto,9/15/2017,15:45,NZ032,64,0.5,0.78%,0.0697,314.159,0.418478994,6,1501.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,365,733,0.65,c,BSA.09-19,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/15/2017,14:50,NZS42,62,0.5,0.81%,0.0697,314.159,0.348732495,5,1801.72,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.09-20,DK,Low sediment and detritus.,cylinder,159.13,,,,,,,,,
Phyto,9/15/2017,14:50,NZS42,62,0.5,0.81%,0.0697,314.159,0.348732495,5,1801.72,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,10,10,3.7,i,BSA.09-20,DK,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,9/15/2017,14:50,NZS42,62,0.5,0.81%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,390,790,0.65,c,BSA.09-20,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/18/2017,13:05,NZ004,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,132,Cerataulina sp.,Diatom,Cerataulina,sp.,,1,1,100,i,BSA.09-21,KS,High sediment and moderate detritus.,cylinder,9676.88,,,,,,,,,
Phyto,9/18/2017,13:05,NZ004,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,423,1286,0.65,c,BSA.09-21,KS,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/11/2017,9:00,D22,58,2,3.48%,0.0697,314.159,0.767211489,11,204.74,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,25.9,i,BSA.09-22,KS,Fragment.,prism on parallelogram,177.29,,,,,,,,,
Phyto,9/11/2017,9:00,D22,58,2,3.48%,0.0697,314.159,0.767211489,11,204.74,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,4,4,9.3,c,BSA.09-22,KS,,cylinder + 2 half spheres,99.99,,,,,,,,,
Phyto,9/11/2017,9:00,D22,58,2,3.48%,0.0697,314.159,0.767211489,11,204.74,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,i,BSA.09-22,KS,,sphere,26.52,,,,,,,,,
Phyto,9/11/2017,9:00,D22,58,2,3.48%,0.0697,314.159,0.767211489,11,204.74,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.09-22,KS,,cone + half sphere,159.13,,,,,,,,,
Phyto,9/11/2017,9:00,D22,58,2,3.48%,0.0697,314.159,0.767211489,11,204.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,396,958,0.65,c,BSA.09-22,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/14/2017,13:05,EZ2,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.09-23,KS,Moderate sediment.,cylinder,61.49,,,,,,,,,
Phyto,9/14/2017,13:05,EZ2,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,2,2,15,i,BSA.09-23,KS,Moderate sediment.,prism on parallelogram,36.00,,,,,,,,,
Phyto,9/14/2017,13:05,EZ2,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4.6,i,BSA.09-23,KS,Moderate sediment.,cone + half sphere,45.98,,,,,,,,,
Phyto,9/14/2017,13:05,EZ2,63,1,1.59%,0.0697,314.159,0.836957988,12,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,417,1022,0.65,c,BSA.09-23,KS,Moderate sediment.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,17.6,i,BSA.09-24,DK,Low sediment and detritus.,prism on parallelogram,31.77,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,6.5,c,BSA.09-24,DK,Low sediment and detritus.,cylinder + 2 half spheres,69.89,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,36,36,1.9,i,BSA.09-24,DK,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,3,3,4.6,i,BSA.09-24,DK,Low sediment and detritus.,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,1191,Pyramimonas sp.,Soft Body,Pyramimonas,sp.,,1,1,9.3,i,BSA.09-24,DK,Low sediment and detritus.,cone,167.73,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,11.1,i,BSA.09-24,DK,Low sediment and detritus.,cone + half sphere,538.68,,,,,,,,,
Phyto,9/11/2017,10:00,NZ068,56,2,3.60%,0.0697,314.159,0.488225493,7,321.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,368,753,0.65,c,BSA.09-24,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,74,Amphora sp.,Diatom,Amphora,sp.,,1,1,17.6,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,cymbelloid,121.57,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,309,Encyonema silesiacum,Diatom,Encyonema,silesiacum,,1,1,25.9,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,cymbelloid,357.80,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,19.4,i,BSA.09-25,DK,Fragment. Moderate sediment and low detritus. Sample contains mucilaginous detritus.,prism on parallelogram,200.98,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.5,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,prism on parallelogram,85.47,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,19,19,1.9,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,8,8,4.6,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,7,7,8.3,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,cone + half sphere,200.19,,,,,,,,,
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,429,876,0.65,c,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/11/2017,10:18,C9,62,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,3,4,4,i,BSA.09-25,DK,Moderate sediment and low detritus. Sample contains mucilaginous detritus.,sphere,33.51,,,,,,,,,
Phyto,9/18/2017,12:25,NZ325,63,2,3.20%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,18,18,2.3,i,BSA.09-26,DK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,6.37,,,,,,,,,
Phyto,9/18/2017,12:25,NZ325,63,2,3.20%,0.0697,314.159,0.348732495,5,450.43,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,5.6,i,BSA.09-26,DK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,83.74,,,,,,,,,
Phyto,9/18/2017,12:25,NZ325,63,2,3.20%,0.0697,314.159,0.348732495,5,450.43,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,16,16,5.6,i,BSA.09-26,DK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,68.96,,,,,,,,,
Phyto,9/18/2017,12:25,NZ325,63,2,3.20%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,504,1023,0.65,c,BSA.09-26,DK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
