MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,6/12/2019,12:10,NZS42,60.0,0.5,0.83%,0.0683,314.159,0.8879,13,707.65,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,2.8,i,BSA.06-18,CT,Moderate sediment and low detritus.,prolate spheroid,11.49,,,,,,,,,
Phyto,6/12/2019,12:10,NZS42,60.0,0.5,0.83%,0.0683,314.159,0.8879,13,707.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,415,839,0.8,c,BSA.06-18,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.06-19,CT,Moderate sediment and low detritus.,cylinder,142.39,,,,,,,,,
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,5.6,i,BSA.06-19,CT,Moderate sediment and low detritus.,cylinder + 2 half spheres,34.48,,,,,,,,,
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,2.8,i,BSA.06-19,CT,Moderate sediment and low detritus.,sphere,4.85,,,,,,,,,
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,i,BSA.06-19,CT,Moderate sediment and low detritus.,2 cones,17.58,,,,,,,,,
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,3.7,c,BSA.06-19,CT,Moderate sediment and low detritus.,prolate spheroid,6.99,,,,,,,,,
Phyto,6/12/2019,11:20,D7,55.0,0.5,0.91%,0.0683,314.159,0.8879,13,707.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,839,0.8,c,BSA.06-19,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/13/2019,9:05,D41A,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,9.3,i,BSA.06-20,CT,Fragment. Moderate sediment and low detritus.,cylinder,251.34,,,,,,,,,
Phyto,6/13/2019,9:05,D41A,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,13,i,BSA.06-20,CT,Moderate sediment and low detritus.,cylinder,982.22,,,,,,,,,
Phyto,6/13/2019,9:05,D41A,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.06-20,CT,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,
Phyto,6/13/2019,9:05,D41A,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,4.6,i,BSA.06-20,CT,Moderate sediment and low detritus.,prolate spheroid,18.88,,,,,,,,,
Phyto,6/13/2019,9:05,D41A,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,844,0.8,c,BSA.06-20,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,10.2,i,BSA.06-21,CT,Low sediment and detritus.,cylinder,604.67,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.06-21,CT,Low sediment and detritus.,cylinder,61.49,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,51,51,2.8,i,BSA.06-21,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,i,BSA.06-21,CT,Low sediment and detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,7,7,7.4,i,BSA.06-21,CT,Low sediment and detritus.,2 cones,2.97,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,4.6,i,BSA.06-21,CT,Low sediment and detritus.,prolate spheroid,8.69,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.06-21,CT,Low sediment and detritus.,prolate spheroid,372.74,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,3,6,1.9,i,BSA.06-21,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,6/10/2019,10:25,MD10A,55.0,2,3.64%,0.0683,314.159,0.683,10,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,354,718,0.8,c,BSA.06-21,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,5.6,i,BSA.06-22,CT,Moderate sediment and detritus.,cylinder,69.77,,,,,,,,,
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,i,BSA.06-22,CT,Moderate sediment and detritus.,prism on parallelogram,105.67,,,,,,,,,
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,9.3,i,BSA.06-22,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,99.99,,,,,,,,,
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,16,16,2.8,i,BSA.06-22,CT,Moderate sediment and detritus.,sphere,6.37,,,,,,,,,
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.06-22,CT,Moderate sediment and detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,6/11/2019,12:30,D4,59.0,1,1.69%,0.0683,314.159,0.9562,14,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,815,0.8,c,BSA.06-22,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/13/2019,11:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.4182,6,751.22,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.06-23,BB,,cylinder,159.13,,,,,,,,,
Phyto,6/13/2019,11:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.4182,6,751.22,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,5.6,i,BSA.06-23,BB,,cylinder + 2 half spheres,34.48,,,,,,,,,
Phyto,6/13/2019,11:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.4182,6,751.22,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,1.9,i,BSA.06-23,BB,,sphere,3.59,,,,,,,,,
Phyto,6/13/2019,11:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.4182,6,751.22,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,3.7,i,BSA.06-23,BB,,prolate spheroid,26.52,,,,,,,,,
Phyto,6/13/2019,11:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.4182,6,751.22,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,447,908,0.8,c,BSA.06-23,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/13/2019,10:40,NZ325,56.0,1,1.79%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,i,BSA.06-24,CT,Moderate sediment and low detritus.,cylinder,97.69,,,,,,,,,
Phyto,6/13/2019,10:40,NZ325,56.0,1,1.79%,0.0683,314.159,0.5464,8,574.96,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.3,i,BSA.06-24,CT,Moderate sediment and low detritus.,sphere,335.12,,,,,,,,,
Phyto,6/13/2019,10:40,NZ325,56.0,1,1.79%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,421,860,0.8,c,BSA.06-24,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/13/2019,10:40,NZ325,56.0,1,1.79%,0.0683,314.159,0.5464,8,574.96,1611,Gymnodinium sp.,Soft Body,Gymnodinium,sp.,,1,1,11.1,i,BSA.06-24,CT,Moderate sediment and low detritus.,ellipsoid,502.67,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.1,i,BSA.06-25,BB,,elliptic prism,75.67,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,6.5,i,BSA.06-25,BB,,cylinder,99.55,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,1,1,93.4,i,BSA.06-25,BB,,elliptic prism,4505.53,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,14,14,2.4,i,BSA.06-25,BB,,sphere,4.85,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,6.5,i,BSA.06-25,BB,,2 cones,5.75,,,,,,,,,
Phyto,6/11/2019,13:15,D22,58.0,1,1.72%,0.0697,314.159,0.8364,12,375.61,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,382,764,0.8,c,BSA.06-25,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/7/2019,8:35,D28A,61.0,2,3.28%,0.0697,314.159,0.697,10,225.37,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,20,20,1.9,i,BSA.06-26,BB,,sphere,3.59,,,,,,,,,
Phyto,6/7/2019,8:35,D28A,61.0,2,3.28%,0.0697,314.159,0.697,10,225.37,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,381,764,0.8,c,BSA.06-26,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
