MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,5,5,5.6,c,BSA.05-10,JW,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1636,cf. Protoperidinium sp.,Soft Body,Protoperidinium,sp.,,1,1,37,i,BSA.05-10,JW,High sediment and moderate detritus.,2 cones,5037.02,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,1646,Coscinodiscus cf. radiatus,Diatom,Coscinodiscus,radiatus,,1,1,70,i,BSA.05-11,JW,High sediment and moderate detritus.,cylinder,76968.96,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,6.5,i,BSA.05-11,JW,High sediment and moderate detritus.,cylinder,152.64,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,28,i,BSA.05-11,JW,High sediment and moderate detritus.,elliptic prism,325.47,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,766,Paralia sulcata,Diatom,Paralia,sulcata,,1,1,11,i,BSA.05-11,JW,High sediment and moderate detritus.,cylinder,570.20,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,7.5,i,BSA.05-11,JW,High sediment and moderate detritus.,cylinder,176.71,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,1359,cf. Hillea fusiformis,Soft Body,Hillea,fusiformis,,1,1,5.6,i,BSA.05-11,JW,High sediment and moderate detritus.,prolate spheroid,40.14,,,,,,,,,
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,436,1071,0.65,c,BSA.05-11,JW,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/15/15,13:50,D41,66,10,15.15%,0.0697,314.159,1.046197485,15,30.03,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,1,1,5.6,c,BSA.05-11,JW,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,11,i,BSA.05-12,JW,Moderate detritus.,cylinder,380.13,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,7.5,i,BSA.05-12,JW,Moderate detritus.,2 cones,3.93,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1359,cf. Hillea fusiformis,Soft Body,Hillea,fusiformis,,1,1,5.6,i,BSA.05-12,JW,Moderate detritus.,prolate spheroid,40.14,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,408,966,0.65,c,BSA.05-12,JW,Moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,6,1.5,c,BSA.05-12,JW,Moderate detritus.,sphere,1.77,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,32,40,5.6,c,BSA.05-12,JW,Moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/13/15,12:35,EZ2,63,3,4.76%,0.0697,314.159,0.69746499,10,150.14,1747,cf. Eutreptia lanowii,Soft Body,Eutreptia,lanowii,,1,1,28,i,BSA.05-12,JW,Moderate detritus.,cylinder + cone,1303.27,,,,,,,,,
Phyto,5/13/15,12:00,EZ6,62.5,3,4.80%,0.0697,314.159,0.557971992,8,187.68,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,1,1,3.7,i,BSA.05-13,JW,Moderate sediment and high detritus.,sphere,26.52,,,,,,,,,
Phyto,5/13/15,12:00,EZ6,62.5,3,4.80%,0.0697,314.159,0.557971992,8,187.68,1359,cf. Hillea fusiformis,Soft Body,Hillea,fusiformis,,2,2,4.7,i,BSA.05-13,JW,Moderate sediment and high detritus.,prolate spheroid,33.69,,,,,,,,,
Phyto,5/13/15,12:00,EZ6,62.5,3,4.80%,0.0697,314.159,0.557971992,8,187.68,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,404,894,0.65,c,BSA.05-13,JW,Moderate sediment and high detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/13/15,12:00,EZ6,62.5,3,4.80%,0.0697,314.159,0.557971992,8,187.68,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,11,11,5.6,c,BSA.05-13,JW,Moderate sediment and high detritus.,sphere,91.95,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,2,2,13,i,BSA.05-14,JW,Moderate detritus.,2 cones,6.81,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,5,i,BSA.05-14,JW,Moderate detritus.,cone + half sphere,56.94,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,2,2,9,i,BSA.05-14,JW,Moderate detritus.,cone + half sphere,349.89,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,411,908,0.65,c,BSA.05-14,JW,Moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,37,57,1,c,BSA.05-14,JW,Moderate detritus.,sphere,0.52,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,22,22,2,c,BSA.05-14,JW,Moderate detritus.,sphere,4.19,,,,,,,,,
Phyto,5/12/15,11:35,MD10A,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,11,12,5.6,c,BSA.05-14,JW,Moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,21,i,BSA.05-15,JW,Low sediment and high detritus.,elliptic prism,306.78,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1748,Fragilariopsis kerguelensis,Diatom,Fragilariopsis,kerguelensis,,1,1,16.8,i,BSA.05-15,JW,Low sediment and high detritus.,elliptic prism,108.20,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,3,3,3.7,i,BSA.05-15,JW,Low sediment and high detritus.,sphere,26.52,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,i,BSA.05-15,JW,Low sediment and high detritus.,ellipsoid,11.73,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,1,1,13,i,BSA.05-15,JW,Low sediment and high detritus.,2 cones,6.81,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,7.5,i,BSA.05-15,JW,Low sediment and high detritus.,2 cones,8.84,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,4,4,7.5,i,BSA.05-15,JW,Low sediment and high detritus.,2 cones,8.84,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1287,Tetrastrum glabrum,Soft Body,Tetrastrum,glabrum,,1,4,2,c,BSA.05-15,JW,Low sediment and high detritus.,sphere,4.19,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,1,1,22.4,i,BSA.05-15,JW,Low sediment and high detritus.,prolate spheroid,1982.13,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,8,8,6,i,BSA.05-15,JW,Low sediment and high detritus.,cone + half sphere,91.42,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,8,8,9,i,BSA.05-15,JW,Low sediment and high detritus.,cone + half sphere,309.60,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,334,808,0.65,c,BSA.05-15,JW,Low sediment and high detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,3,5,5.6,c,BSA.05-15,JW,Low sediment and high detritus.,sphere,91.95,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,23,33,2,c,BSA.05-15,JW,Low sediment and high detritus.,sphere,4.19,,,,,,,,,
Phyto,5/12/15,13:05,P8,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,7,8,5.6,c,BSA.05-15,JW,Low sediment and high detritus.,sphere,91.95,,,,,,,,,
