MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,1/16/2019,9:45,D6,61.0,1,1.64%,0.0697,314.159,0.6273,9,500.81,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.01-22,BB,,sphere,3.59,,,,,,,,,
Phyto,1/16/2019,9:45,D6,61.0,1,1.64%,0.0697,314.159,0.6273,9,500.81,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,2,2,7.4,i,BSA.01-22,BB,,prolate spheroid,13.99,,,,,,,,,
Phyto,1/16/2019,9:45,D6,61.0,1,1.64%,0.0697,314.159,0.6273,9,500.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,826,0.8,c,BSA.01-22,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,1/18/2019,8:50,D41A,61.0,3,4.92%,0.0697,314.159,0.4182,6,250.41,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.01-23,BB,Moderate sediment.,sphere,3.59,,,,,,,,,
Phyto,1/18/2019,8:50,D41A,61.0,3,4.92%,0.0697,314.159,0.4182,6,250.41,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,7.4,i,BSA.01-23,BB,Moderate sediment.,prolate spheroid,13.99,,,,,,,,,
Phyto,1/18/2019,8:50,D41A,61.0,3,4.92%,0.0697,314.159,0.4182,6,250.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,822,0.8,c,BSA.01-23,BB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,1/18/2019,10:35,NZ325,61.0,2,3.28%,0.0697,314.159,0.4879,7,321.95,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,10.2,i,BSA.01-24,BB,,prism on parallelogram,18.41,,,,,,,,,
Phyto,1/18/2019,10:35,NZ325,61.0,2,3.28%,0.0697,314.159,0.4879,7,321.95,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,1.9,i,BSA.01-24,BB,,sphere,3.59,,,,,,,,,
Phyto,1/18/2019,10:35,NZ325,61.0,2,3.28%,0.0697,314.159,0.4879,7,321.95,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,11.1,i,BSA.01-24,BB,,cone + half sphere,616.09,,,,,,,,,
Phyto,1/18/2019,10:35,NZ325,61.0,2,3.28%,0.0697,314.159,0.4879,7,321.95,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,453,926,0.8,c,BSA.01-24,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,1/15/2019,12:30,MD10A,58.0,4,6.90%,0.0697,314.159,0.3485,5,225.37,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,9.3,i,BSA.01-25,BB,High sediment and low detritus.,elliptic prism,77.72,,,,,,,,,
Phyto,1/15/2019,12:30,MD10A,58.0,4,6.90%,0.0697,314.159,0.3485,5,225.37,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,i,BSA.01-25,BB,High sediment and low detritus.,sphere,4.19,,,,,,,,,
Phyto,1/15/2019,12:30,MD10A,58.0,4,6.90%,0.0697,314.159,0.3485,5,225.37,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,8,8,9.3,i,BSA.01-25,BB,High sediment and low detritus.,prolate spheroid,17.09,,,,,,,,,
Phyto,1/15/2019,12:30,MD10A,58.0,4,6.90%,0.0697,314.159,0.3485,5,225.37,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,10.2,i,BSA.01-25,BB,High sediment and low detritus.,cone + half sphere,430.35,,,,,,,,,
Phyto,1/15/2019,12:30,MD10A,58.0,4,6.90%,0.0697,314.159,0.3485,5,225.37,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,463,946,0.8,c,BSA.01-25,BB,High sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,1/18/2019,9:50,D41,62.0,3,4.84%,0.0697,314.159,0.697,10,150.24,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.01-26,BB,,sphere,3.59,,,,,,,,,
Phyto,1/18/2019,9:50,D41,62.0,3,4.84%,0.0697,314.159,0.697,10,150.24,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,4,4,7.4,i,BSA.01-26,BB,,prolate spheroid,12.29,,,,,,,,,
Phyto,1/18/2019,9:50,D41,62.0,3,4.84%,0.0697,314.159,0.697,10,150.24,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,820,0.8,c,BSA.01-26,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
