MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/20/2021,11:00,D41A,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,i,BSA.08-12,AB,Moderate detritus.,prism on parallelogram,58.45,,,,,,,,,
Phyto,8/20/2021,11:00,D41A,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.08-12,AB,Moderate detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,8/20/2021,11:00,D41A,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,420,840,0.8,c,BSA.08-12,AB,Moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/18/2021,12:15,D6,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,95,cf. Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,13,i,BSA.08-13,CB,High sediment.,cylinder,883.08,,,,,,,,,
Phyto,8/18/2021,12:15,D6,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,22.2,i,BSA.08-13,CB,High sediment.,cylinder,1669.57,,,,,,,,,
Phyto,8/18/2021,12:15,D6,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,326,cf. Epithemia sp.,Diatom,Epithemia,sp.,,1,1,51.9,i,BSA.08-13,CB,High sediment.,cymbelloid,5004.18,,,,,,,,,
Phyto,8/18/2021,12:15,D6,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,18.5,i,BSA.08-13,CB,High sediment.,cylinder,2472.98,,,,,,,,,
Phyto,8/18/2021,12:15,D6,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,808,0.8,c,BSA.08-13,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,9.3,i,BSA.08-14,CB,,elliptic prism,82.39,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,12,12,33.3,i,BSA.08-14,CB,,elliptic prism,2188.49,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.3,i,BSA.08-14,CB,,cylinder,123.48,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,310,Encyonema sp.,Diatom,Encyonema,sp.,,2,2,29.6,i,BSA.08-14,CB,,cymbelloid,261.13,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,538,Melosira sp.,Diatom,Melosira,sp.,,1,1,25.9,i,BSA.08-14,CB,,cylinder,6961.98,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,631,Navicula sp.,Diatom,Navicula,sp.,,5,5,27.8,i,BSA.08-14,CB,,elliptic prism,251.66,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,4,4,92.6,i,BSA.08-14,CB,,prism on parallelogram,325.83,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,5,5,18.5,i,BSA.08-14,CB,,2 cones,16.07,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,3,16,16.8,c,BSA.08-14,CB,,prolate spheroid,201.50,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.08-14,CB,,cone + half sphere,337.38,,,,,,,,,
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,373,746,0.8,c,BSA.08-14,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/12/2021,11:00,C10A,61,9,14.75%,0.0683,314.159,1.366,20,25.55,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,7,1.9,f,BSA.08-14,CB,,cylinder,5.39,,,,,,,,,
Phyto,8/19/2021,12:40,D7,63,2,3.17%,0.0683,314.159,1.2977,19,121.04,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.08-15,CB,High sediment.,cylinder,312.47,,,,,,,,,
Phyto,8/19/2021,12:40,D7,63,2,3.17%,0.0683,314.159,1.2977,19,121.04,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,50,i,BSA.08-15,CB,High sediment.,cylinder,49087.34,,,,,,,,,
Phyto,8/19/2021,12:40,D7,63,2,3.17%,0.0683,314.159,1.2977,19,121.04,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,820,0.8,c,BSA.08-15,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,9,9,7.4,i,BSA.08-16,CB,,cylinder,134.70,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,9.9,i,BSA.08-16,CB,,gomphonemoid,42.94,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,24.1,i,BSA.08-16,CB,,prism on parallelogram,42.41,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,i,BSA.08-16,CB,,2 cones,10.96,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,11.1,i,BSA.08-16,CB,,prolate spheroid,502.67,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.3,i,BSA.08-16,CB,,cone + half sphere,203.88,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,3,96,5.6,f,BSA.08-16,CB,,cylinder,44.08,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1766,Dolichospermum sp.,Soft Body,Dolichospermum,sp.,,19,91,5.6,f,BSA.08-16,CB,,sphere,73.62,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,321,642,0.8,c,BSA.08-16,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1448,cf. Komvophoron sp.,Soft Body,Komvophoron,sp.,,1,8,1.9,f,BSA.08-16,CB,,cylinder,5.39,,,,,,,,,
Phyto,8/13/2021,9:30,EZ2-SJR,56,4,7.14%,0.0683,314.159,1.1611,17,67.64,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,46,46,5.6,i,BSA.08-16,CB,,sphere,54.36,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,12,i,BSA.08-17,AB,Moderate sediment and detritus.,cylinder,339.29,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,18.5,i,BSA.08-17,AB,Moderate sediment and detritus.,elliptic prism,84.97,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,1357,Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,1,1,11.1,i,BSA.08-17,AB,Moderate sediment and detritus.,prolate spheroid,182.26,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,i,BSA.08-17,AB,Moderate sediment and detritus.,cone + half sphere,219.82,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6,i,BSA.08-17,AB,Moderate sediment and detritus.,cone + half sphere,77.50,,,,,,,,,
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,387,773,0.8,c,BSA.08-17,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/17/2021,13:20,EZ6,56,4,7.14%,0.0683,314.159,0.683,10,114.99,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,5,7,9,c,BSA.08-17,AB,Moderate sediment and detritus.,sphere,69.46,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.1,i,BSA.08-18,AB,Moderate sediment and low detritus.,elliptic prism,101.13,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,16.7,i,BSA.08-18,AB,Moderate sediment and low detritus.,cylinder,2080.88,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,3,3,9.3,i,BSA.08-18,AB,Moderate sediment and low detritus.,cylinder + 2 half spheres,57.96,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,7.4,i,BSA.08-18,AB,Moderate sediment and low detritus.,prolate spheroid,34.87,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,5,i,BSA.08-18,AB,Moderate sediment and low detritus.,cylinder + 2 cones,14.89,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,10.5,i,BSA.08-18,AB,Moderate sediment and low detritus.,2 cones,12.37,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,1,1,7.4,i,BSA.08-18,AB,Moderate sediment and low detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,8/18/2021,13:50,D10,62,4,6.45%,0.0683,314.159,1.0245,15,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,c,BSA.08-18,AB,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,9.3,i,BSA.08-19,CB,,elliptic prism,46.38,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,4,4,27.8,i,BSA.08-19,CB,,elliptic prism,1294.14,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,7.4,i,BSA.08-19,CB,,cylinder,99.75,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,118.5,i,BSA.08-19,CB,,elliptic prism,1459.33,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,i,BSA.08-19,CB,,sphere,26.52,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,11,11,13,i,BSA.08-19,CB,,prolate spheroid,368.97,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,7.4,i,BSA.08-19,CB,,cone + half sphere,103.91,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,3,61,5.6,f,BSA.08-19,CB,,cylinder,55.91,,,,,,,,,
Phyto,8/16/2021,12:00,MD10A,60,5,8.33%,0.0683,314.159,1.366,20,46.00,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,377,754,0.8,c,BSA.08-19,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/20/2021,11:40,D41,61,2,3.28%,0.0683,314.159,1.0928,16,143.74,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,40.7,i,BSA.08-20,AB,Low sediment and detritus.,prism on parallelogram,152.63,,,,,,,,,
Phyto,8/20/2021,11:40,D41,61,2,3.28%,0.0683,314.159,1.0928,16,143.74,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,7.5,i,BSA.08-20,AB,Low sediment and detritus.,prolate spheroid,35.34,,,,,,,,,
Phyto,8/20/2021,11:40,D41,61,2,3.28%,0.0683,314.159,1.0928,16,143.74,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5,i,BSA.08-20,AB,Low sediment and detritus.,cylinder + 2 cones,18.54,,,,,,,,,
Phyto,8/20/2021,11:40,D41,61,2,3.28%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,820,0.8,c,BSA.08-20,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1646,Coscinodiscus sp.,Diatom,Coscinodiscus,sp.,,1,1,55,i,BSA.08-21,AB,Low sediment.,cylinder,47516.55,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.08-21,AB,Low sediment.,cylinder,215.04,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,13,i,BSA.08-21,AB,Low sediment.,2 cones,27.23,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8,i,BSA.08-21,AB,Low sediment.,cone + half sphere,196.04,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.08-21,AB,Low sediment.,cone + half sphere,76.35,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,792,0.8,c,BSA.08-21,AB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,i,BSA.08-21,AB,Low sediment.,sphere,26.52,,,,,,,,,
Phyto,8/19/2021,14:30,NZ032,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,12,2,f,BSA.08-21,AB,Low sediment.,cylinder,5.09,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,2066,Acanthoceras sp.,Diatom,Acanthoceras,sp.,,2,2,22.4,i,BSA.08-22,AB,Low sediment.,elliptic prism,289.09,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.5,i,BSA.08-22,AB,Low sediment.,cylinder,224.58,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,7.4,i,BSA.08-22,AB,Low sediment.,cone + half sphere,112.82,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,9.3,i,BSA.08-22,AB,Low sediment.,cone + half sphere,173.77,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,778,0.8,c,BSA.08-22,AB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,9,14,5.6,c,BSA.08-22,AB,Low sediment.,sphere,57.91,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,2064,Pseudanabaena mucicola,Soft Body,Pseudanabaena,mucicola,,1,5,2.2,f,BSA.08-22,AB,Low sediment.,cylinder,5.60,,,,,,,,,
Phyto,8/13/2021,8:30,EZ6-SJR,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1561,cf. Phacus sp. ,Soft Body,Phacus,sp.,,1,1,14.8,i,BSA.08-22,AB,Low sediment.,elliptic prism,2546.10,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.5,i,BSA.08-23,AB,Low detritus.,cylinder,145.83,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,i,BSA.08-23,AB,Low detritus.,elliptic prism,72.65,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,4,i,BSA.08-23,AB,Low detritus.,sphere,31.06,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4,i,BSA.08-23,AB,Low detritus.,cone + half sphere,33.51,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,4,4,16.7,i,BSA.08-23,AB,Low detritus.,prolate spheroid,225.42,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,4,4,7.4,i,BSA.08-23,AB,Low detritus.,cone + half sphere,114.04,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,377,754,0.8,c,BSA.08-23,AB,Low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,22,28,5.6,c,BSA.08-23,AB,Low detritus.,sphere,61.60,,,,,,,,,
Phyto,8/17/2021,14:15,EZ2,58,4,6.90%,0.0683,314.159,1.0245,15,76.66,2064,Pseudanabaena cf. mucicola,Soft Body,Pseudanabaena,mucicola,,5,15,2.2,f,BSA.08-23,AB,Low detritus.,cylinder,6.24,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,16.7,i,BSA.08-24,AB,,elliptic prism,194.12,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,6,i,BSA.08-24,AB,,cylinder,102.07,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,12,i,BSA.08-24,AB,,elliptic prism,56.55,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,702,Nitzschia cf. fonticola,Diatom,Nitzschia,fonticola,,1,1,33.3,i,BSA.08-24,AB,,prism on parallelogram,154.01,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,4,i,BSA.08-24,AB,,sphere,28.73,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,3,3,5,i,BSA.08-24,AB,,cylinder + 2 cones,14.89,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5,i,BSA.08-24,AB,,ellipsoid,16.36,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4.5,i,BSA.08-24,AB,,cone + half sphere,45.06,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,10,10,15.2,i,BSA.08-24,AB,,prolate spheroid,444.57,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,i,BSA.08-24,AB,,cone + half sphere,265.44,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,7,7,7.4,i,BSA.08-24,AB,,cone + half sphere,133.37,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1766,Dolichospermum sp.,Soft Body,Dolichospermum,sp.,,4,8,5.6,f,BSA.08-24,AB,,sphere,91.95,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,331,660,0.8,c,BSA.08-24,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1756,Eucapsis sp.,Soft Body,Eucapsis,sp.,,1,2,2.2,c,BSA.08-24,AB,,sphere,5.58,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,18,30,5.6,c,BSA.08-24,AB,,sphere,61.60,,,,,,,,,
Phyto,8/16/2021,13:30,P8,58,5,8.62%,0.0683,314.159,1.0245,15,61.33,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,6,14,2.2,f,BSA.08-24,AB,,cylinder,6.24,,,,,,,,,
Phyto,8/20/2021,12:20,NZ325,58,4,6.90%,0.0683,314.159,1.2977,19,60.52,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,13,i,BSA.08-25,CB,,cylinder,244.00,,,,,,,,,
Phyto,8/20/2021,12:20,NZ325,58,4,6.90%,0.0683,314.159,1.2977,19,60.52,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,12.4,i,BSA.08-25,CB,,gomphonemoid,119.78,,,,,,,,,
